Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
87-31-19;;;;;;;
87-31-20;;;;;;;
87-31-21;;;;;;;
87-31-22;;;;;;;
87-31-23;;;;;;;
87-31-24;;;;;;;
87-31-25;;;;;;;
87-31-26;;;;;;;
87-31-27;;;;;;;
87-31-28;;;;;;;
87-31-29;;;;;;;
87-31-30;;;;;;;
87-31-31;;;;;;;
87-31-32;;;;;;;
87-31-33;;;;;;;
87-31-34;;;;;;;
87-31-35;;;;;;;
87-31-36;;;;;;;
87-31-37;;;;;;;
87-31-38;;;;;;;
87-31-39;;;;;;;
87-31-40;;;;;;;
87-31-41;;;;;;;
87-31-42;;;;;;;
87-31-43;;;;;;;
87-31-44;;;;;;;
87-31-45;;;;;;;
87-31-46;;;;;;;
87-31-47;;;;;;;
87-31-48;;;;;;;
87-31-49;;;;;;;
87-31-50;;;;;;;
87-31-51;;;;;;;
87-31-52;;;;;;;
87-31-53;;;;;;;
87-31-54;;;;;;;
87-31-55;;;;;;;
87-31-56;;;;;;;
87-40-00 ELEKTROMÁGNESES ÁRNYÉKOLÁS - EMC;;;;;105326490;44412483;149738973
87-31-57;;;;;;;
