Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-30-474 LKR-600-1200-800;1,0;db;52 828;48 507;52 828;48 507;101 335
61-30-475 LKR-600-1300-800;1,0;db;66 915;57 409;66 915;57 409;124 324
61-30-476 LKR-600-1300-1100;1,0;db;92 008;78 937;92 008;78 937;170 945
61-30-477 LKR-600-2400-100;1,0;db;28 486;18 884;28 486;18 884;47 370
61-30-478 LKR-600-2400-500;1,0;db;85 457;56 653;85 457;56 653;142 110
61-30-479 LKR-600-2400-700;1,0;db;119 639;79 315;119 639;79 315;198 954
61-30-480 LKR-600-2400-800;1,0;db;136 730;90 646;136 730;90 646;227 310
61-30-481 LKR-650-250-400;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-482 LKR-650-250-1500;8,0;db;39 330;42 720;314 637;341 758;656 396
61-30-483 LKR-700-150-100;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-484 LKR-700-150-3300;8,0;db;81 719;88 762;81 719;88 762;170 481
61-30-485 LKR-700-200-200;4,0;db;14 567;15 822;58 268;63 289;121 556
61-30-486 LKR-700-200-500;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-487 LKR-700-200-1000;1,0;db;26 219;28 480;26 219;28 480;54 699
61-30-488 LKR-700-200-1300;3,0;db;34 086;37 024;34 086;37 024;71 110
61-30-489 LKR-700-200-1400;1,0;db;36 708;39 872;36 708;39 872;76 580
61-30-490 LKR-700-200-1500;3,0;db;39 330;42 720;117 989;128 159;246 148
61-30-491 LKR-700-250-700;1,0;db;41 515;45 093;41 515;45 093;86 608
61-30-492 LKR-700-250-1500;3,0;db;14 567;15 822;43 701;47 466;91 167
61-30-493 LKR-700-300-100;7,0;db;14 567;15 822;101 969;110 755;212 724
61-30-494 LKR-700-300-200;9,0;db;14 567;15 822;131 103;142 399;273 502
61-30-495 LKR-700-300-300;6,0;db;14 567;15 822;87 402;94 933;182 335
61-30-496 LKR-700-300-400;3,0;db;17 480;18 987;52 441;56 960;109 401
61-30-497 LKR-700-300-600;3,0;db;20 393;22 151;61 178;66 453;127 631
61-30-498 LKR-700-300-700;5,0;db;23 306;25 315;116 530;126 577;243 107
61-30-499 LKR-700-300-800;4,0;db;23 306;25 315;93 224;101 262;194 486
61-30-500 LKR-700-300-900;1,0;db;23 306;25 315;23 306;25 315;48 621
61-30-501 LKR-700-300-1000;2,0;db;29 133;31 644;58 266;63 289;121 554
61-30-502 LKR-700-300-1100;1,0;db;32 046;34 809;32 046;34 809;66 855
61-30-503 LKR-700-300-1300;4,0;db;37 873;41 138;151 492;164 550;316 042
61-30-504 LKR-700-300-1500;23,0;db;43 700;47 466;1 005 095;1 091 728;2 096 823
61-30-505 LKR-700-300-1700;2,0;db;49 527;53 795;99 053;107 591;206 644
61-30-506 LKR-700-300-1900;1,0;db;55 352;60 124;55 352;60 124;115 476
61-30-507 LKR-700-300-2400;1,0;db;58 266;63 289;58 266;63 289;121 554
61-30-508 LKR-700-300-2700;1,0;db;84 486;91 768;84 486;91 768;176 255
61-30-509 LKR-700-300-4800;1,0;db;119 446;129 742;119 446;129 742;249 187
61-30-510 LKR-700-400-100;5,0;db;14 567;15 822;72 835;79 111;151 946
61-30-511 LKR-700-400-200;3,0;db;14 567;15 822;43 701;47 466;91 167
61-30-512 LKR-700-400-300;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-513 LKR-700-400-500;2,0;db;16 024;17 404;32 047;34 809;66 856
61-30-514 LKR-700-400-700;1,0;db;25 637;27 847;25 637;27 847;53 483
61-30-515 LKR-700-400-800;2,0;db;25 637;27 847;51 273;55 693;106 966
61-30-516 LKR-700-400-900;1,0;db;28 841;31 328;28 841;31 328;60 169
61-30-517 LKR-700-400-1000;3,0;db;32 046;34 809;96 139;104 426;200 565
61-30-518 LKR-700-400-1100;1,0;db;35 251;38 290;35 251;38 290;73 541
61-30-519 LKR-700-400-1200;2,0;db;38 456;41 771;76 911;83 542;160 453
61-30-520 LKR-700-400-1300;1,0;db;41 660;45 251;41 660;45 251;86 911
