Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-30-145 LKR-400-150-700;3,0;db;14 567;15 822;43 701;47 466;91 167
61-30-146 LKR-400-150-800;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-147 LKR-400-150-900;2,0;db;14 567;15 822;29 134;31 644;60 778
61-30-148 LKR-400-150-1400;2,0;db;22 432;24 367;44 864;48 733;93 597
61-30-149 LKR-400-150-1500;14,0;db;24 036;26 107;336 505;365 492;701 997
61-30-150 LKR-400-200-100;28,0;db;14 567;15 822;407 875;443 020;850 895
61-30-151 LKR-400-200-200;12,0;db;14 567;15 822;174 804;189 866;364 669
61-30-152 LKR-400-200-300;8,0;db;14 567;15 822;116 536;126 577;243 113
61-30-153 LKR-400-200-400;9,0;db;14 567;15 822;131 103;142 399;273 502
61-30-154 LKR-400-200-500;11,0;db;14 567;15 822;160 237;174 044;334 280
61-30-155 LKR-400-200-600;11,0;db;14 567;15 822;160 237;174 044;334 280
61-30-156 LKR-400-200-700;9,0;db;14 567;15 822;131 103;142 399;273 502
61-30-157 LKR-400-200-800;8,0;db;14 567;15 822;116 536;126 577;243 113
61-30-158 LKR-400-200-900;8,0;db;15 732;17 088;125 859;136 702;262 560
61-30-159 LKR-400-200-1000;5,0;db;17 480;18 987;87 402;94 933;182 335
61-30-160 LKR-400-200-1100;10,0;db;19 227;20 885;192 273;208 855;401 127
61-30-161 LKR-400-200-1200;5,0;db;20 975;22 784;104 876;113 922;218 798
61-30-162 LKR-400-200-1300;4,0;db;22 723;24 682;90 893;98 728;189 622
61-30-163 LKR-400-200-1400;7,0;db;24 471;26 581;171 300;186 067;357 366
61-30-164 LKR-400-200-1500;90,0;db;26 219;28 480;2 359 746;2 563 188;4 922 934
61-30-165 LKR-400-200-1600;1,0;db;27 967;30 379;27 967;30 379;58 346
61-30-166 LKR-400-200-1700;1,0;db;29 715;32 278;29 715;32 278;61 993
61-30-167 LKR-400-200-1800;1,0;db;31 464;34 175;31 464;34 175;65 639
61-30-168 LKR-400-200-1900;2,0;db;33 212;36 074;66 423;72 149;138 572
61-30-169 LKR-400-200-2100;3,0;db;36 708;39 872;110 123;119 616;229 739
61-30-170 LKR-400-200-2700;1,0;db;47 196;51 264;47 196;51 264;98 460
61-30-171 LKR-400-200-2900;1,0;db;50 692;55 061;50 692;55 061;105 753
61-30-172 LKR-400-250-100;11,0;db;14 567;15 822;160 237;174 044;334 280
61-30-173 LKR-400-250-200;8,0;db;14 567;15 822;116 536;126 577;243 113
61-30-174 LKR-400-250-300;8,0;db;14 567;15 822;116 536;126 577;243 113
61-30-175 LKR-400-250-400;7,0;db;14 567;15 822;101 969;110 755;212 724
61-30-176 LKR-400-250-500;3,0;db;14 567;15 822;43 701;47 466;91 167
61-30-177 LKR-400-250-600;4,0;db;14 567;15 822;58 268;63 289;121 556
61-30-178 LKR-400-250-700;6,0;db;15 150;16 455;90 898;98 733;189 631
61-30-179 LKR-400-250-800;3,0;db;17 044;18 512;51 132;55 536;106 668
61-30-180 LKR-400-250-900;3,0;db;18 936;20 569;56 808;61 706;118 514
61-30-181 LKR-400-250-1000;3,0;db;20 831;22 625;62 494;67 876;130 370
61-30-182 LKR-400-250-1100;1,0;db;22 723;24 682;22 723;24 682;47 405
61-30-183 LKR-400-250-1200;3,0;db;24 619;26 740;73 856;80 220;154 076
61-30-184 LKR-400-250-1300;3,0;db;26 511;28 797;79 532;86 390;165 922
61-30-185 LKR-400-250-1400;29,0;db;28 406;30 853;823 779;894 743;1 718 521
61-30-186 LKR-400-250-1500;1,0;db;32 194;34 966;32 194;34 966;67 160
61-30-187 LKR-400-250-1700;8,0;db;14 567;15 822;116 536;126 577;243 113
61-30-188 LKR-400-300-100;13,0;db;14 567;15 822;189 371;205 688;395 059
61-30-189 LKR-400-300-200;3,0;db;14 567;15 822;43 701;47 466;91 167
61-30-190 LKR-400-300-300;4,0;db;14 567;15 822;58 268;63 289;121 556
