Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-40-289 LBXR-500-500-1200-45-150-150;4,0;db;82 416;73 231;329 663;292 924;622 587
61-40-290 LBXR-500-500-1200-90-150-150;2,0;db;145 108;128 936;290 216;257 871;548 087
61-40-291 LBXR-500-500-1300-90-100-100;3,0;db;185 472;156 517;556 415;469 552;1 025 966
61-40-292 LBXR-500-500-1300-30-150-150;2,0;db;81 131;68 464;162 261;136 927;299 188
61-40-293 LBXR-500-500-1300-90-150-150;2,0;db;193 745;163 499;387 491;326 998;714 489
61-40-294 LBXR-400-500-1500-45-150-150;1,0;db;135 829;114 624;135 829;114 624;250 453
61-40-295 LBXR-400-500-1600-90-150-150;1,0;db;126 636;106 866;126 636;106 866;233 502
61-40-296 LBXR-500-500-1600-90-100-100;3,0;db;34 533;229 054;1 036 009;687 161;1 723 170
61-40-297 LBXR-500-500-1600-90-150-150;3,0;db;333 055;220 908;999 165;662 723;1 661 889
61-40-298 LBXR-500-400-1800-90-150-150;1,0;db;345 336;229 054;345 336;229 054;574 390
61-40-299 LBXR-500-500-1800-45-150-150;8,0;db;402 063;266 679;3 216 507;2 133 434;5 349 941
61-40-300 LBXR-500-500-1800-90-150-150;2,0;db;230 418;152 831;460 837;305 662;766 499
61-40-301 LBXR-500-400-1900-45-150-150;1,0;db;420 485;278 898;420 485;278 898;699 383
61-40-302 LBXR-500-500-1900-30-150-150;1,0;db;240 945;159 814;240 945;159 814;400 759
61-40-303 LBXR-500-500-2000-45-150-150;1,0;db;181 587;120 442;181 587;120 442;302 029
61-40-304 LBXR-500-500-2100-90-100-100;1,0;db;273 403;181 342;273 403;181 342;454 745
61-40-305 LBXR-550-550-250-90-150-150;4,0;db;531 600;352 599;2 126 400;1 410 396;3 536 796
61-40-306 LBXR-550-550-300-45-150-150;9,0;db;42 814;41 811;385 328;376 301;761 629
61-40-307 LBXR-550-550-300-90-150-150;4,0;db;26 928;26 295;107 710;105 182;212 892
61-40-308 LBXR-450-550-400-90-150-150;1,0;db;42 814;41 811;42 814;41 811;84 625
61-40-309 LBXR-550-550-450-150-150;1,0;db;33 617;32 828;33 617;32 828;66 445
61-40-310 LBXR-550-250-550-90-150-150;1,0;db;26 928;26 295;26 928;26 295;53 223
61-40-311 LBXR-550-550-600-90-100-100;1,0;db;31 108;30 379;31 108;30 379;61 486
61-40-312 LBXR-500-600-200-90-100-100;1,0;db;42 814;41 811;42 814;41 811;84 625
61-40-313 LBXR-600-200-45-150-150;6,0;db;36 293;35 442;217 758;212 652;430 411
61-40-314 LBXR-600-200-90-150-150;17,0;db;30 942;30 215;526 012;513 659;1 039 671
61-40-315 LBXR-600-500-250-90-150-150;1,0;db;49 839;48 671;49 839;48 671;98 510
61-40-316 LBXR-600-600-250-45-150-150;4,0;db;45 659;44 588;182 634;178 350;360 985
61-40-317 LBXR-600-400-300-45-150-150;1,0;db;30 942;30 215;30 942;30 215;61 157
61-40-318 LBXR-600-600-300-90-100-100;5,0;db;25 755;25 152;182 634;125 760;254 536
61-40-319 LBXR-600-300-45-150-150;9,0;db;45 826;44 751;412 430;402 760;815 190
61-40-320 LBXR-600-600-300-90-150-150;15,0;db;30 942;30 215;464 128;453 229;917 356
61-40-321 LBXR-600-600-400-90-100-100;2,0;db;49 839;48 671;99 677;97 342;197 019
61-40-322 LBXR-600-600-400-45-150-150;2,0;db;45 826;44 751;91 651;89 502;181 153
61-40-323 LBXR-600-400-90-150-150;9,0;db;30 942;30 215;278 477;271 937;550 414
61-40-324 LBXR-600-600-500-45-100-100;1,0;db;49 839;48 671;49 839;48 671;98 510
61-40-325 LBXR-600-600-500-90-100-100;1,0;db;26 928;26 295;26 928;26 295;53 223
61-40-326 LBXR-600-600-500-45-150-150;2,0;db;45 826;44 751;91 651;89 502;181 153
61-40-327 LBXR-600-600-500-90-150-150;3,0;db;30 942;30 215;92 826;90 646;183 471
61-40-328 LBXR-600-600-600-30-100-100;2,0;db;49 839;48 671;99 677;97 342;197 019
61-40-329 LBXR-600-600-600-45-100-100;1,0;db;26 928;26 295;26 928;26 295;53 223
61-40-330 LBXR-600-600-600-90-100-100;2,0;db;45 826;44 751;91 651;89 502;181 153
61-40-331 LBXR-600-600-700-45-100-100;1,0;db;32 614;31 848;32 614;31 848;64 462
61-40-332 LBXR-600-600-700-90-150-150;1,0;db;60 877;59 451;60 877;59 451;120 328
61-40-333 LBXR-400-600-800-90-150-150;1,0;db;85 151;75 661;85 151;75 661;160 811
61-40-334 LBXR-600-600-800-90-100-100;1,0;db;79 682;70 801;79 682;70 801;150 483
61-40-335 LBXR-600-600-800-90-150-150;1,0;db;85 151;75 661;85 151;75 661;160 811
