Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
13-42-44 Alapsík mélyítés szakaszos aláfalazással, dúcolat védelmében - 7,20 m mélységig, új alaptestek mérete: 1,1-2,1 m, változó szélességgel, terv szerint;;7,4;m3;255 291;333 015;1 878 940;2 450 989;4 329 929
13-42-45 Alapsík mélyítés szakaszos aláfalazással, dúcolat védelmében - 7,20 m mélységig, új alaptestek mérete: 1,1-2,1 m, változó szélességgel, terv szerint;;8,9;m3;255 291;333 015;2 281 876;2 950 512;5 232 388
13-42-46 Alapsík mélyítés szakaszos aláfalazással, dúcolat védelmében - 7,20 m mélységig, új alaptestek mérete: 1,1-2,1 m, változó szélességgel, terv szerint;;8,8;m3;255 291;333 015;2 246 559;2 930 531;5 177 089
13-42-47 Alapsík mélyítés szakaszos aláfalazással, dúcolat védelmében - 7,20 m mélységig, új alaptestek mérete: 1,1-2,1 m, változó szélességgel, terv szerint;;8,9;m3;255 291;333 015;2 281 876;2 950 512;5 232 388
13-42-48 Alapsík mélyítés szakaszos aláfalazással, dúcolat védelmében - 7,20 m mélységig, új alaptestek mérete: 1,1-2,1 m, változó szélességgel, terv szerint;;10,1;m3;255 291;333 015;2 588 848;3 376 771;5 965 619
13-42-49 Alapsík mélyítés szakaszos aláfalazással, dúcolat védelmében - 7,20 m mélységig, új alaptestek mérete: 1,1-2,1 m, változó szélességgel, terv szerint;;7,4;m3;255 291;333 015;1 878 940;2 450 989;4 329 929
13-42-50 Alapsík mélyítés szakaszos aláfalazással, dúcolat védelmében - 7,20 m mélységig, új alaptestek mérete: 1,1-2,1 m, változó szélességgel, terv szerint;;7,4;m3;255 291;333 015;1 878 940;2 450 989;4 329 929
13-42-51 Alapsík mélyítés szakaszos aláfalazással, dúcolat védelmében - 7,20 m mélységig, új alaptestek mérete: 1,1-2,1 m, változó szélességgel, terv szerint;;3,8;m3;255 291;333 015;970 105;1 265 457;2 235 561
13-42-52 Alapsík mélyítés szakaszos aláfalazással, dúcolat védelmében - 7,20 m mélységig, új alaptestek mérete: 1,1-2,1 m, változó szélességgel, terv szerint;;15,6;m3;255 291;333 015;3 982 536;5 195 032;9 177 568
13-42-53 Alapsík mélyítés szakaszos aláfalazással, dúcolat védelmében - 7,20 m mélységig, új alaptestek mérete: 1,1-2,1 m, változó szélességgel, terv szerint;;7,3;m3;255 291;333 015;1 863 622;2 431 009;4 294 631
13-42-54 Alapsík mélyítés szakaszos aláfalazással, dúcolat védelmében - 7,20 m mélységig, új alaptestek mérete: 1,1-2,1 m, változó szélességgel, terv szerint;;5,6;m3;255 291;333 015;1 429 628;1 864 883;3 294 511
