Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
87-40-26;;;;;;;
87-40-27;;;;;;;
87-40-28;;;;;;;
87-40-29;;;;;;;
87-40-30;;;;;;;
87-40-31;;;;;;;
87-40-32;;;;;;;
87-40-33;;;;;;;
87-40-34;;;;;;;
87-50-00 FELÜGYELETI RENDSZER;;;;;44501744;54995195;99496939
87-50-01;;;;;;;
87-50-02;;;;;;;
87-50-03;;;;;;;
87-50-04;;;;;;;
87-50-05;;;;;;;
87-50-06;;;;;;;
87-50-07;;;;;;;
87-50-08;;;;;;;
87-50-09;;;;;;;
87-50-10;;;;;;;
87-50-11;;;;;;;
87-50-12;;;;;;;
87-50-13;;;;;;;
87-50-14;;;;;;;
87-50-15;;;;;;;
87-50-16;;;;;;;
87-50-17;;;;;;;
87-50-18;;;;;;;
87-50-19;;;;;;;
87-50-20;;;;;;;
87-50-21;;;;;;;
87-50-22;;;;;;;
87-50-23;;;;;;;
87-50-24;;;;;;;
87-50-25;;;;;;;
87-50-26;;;;;;;
