Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
45-50-121 Gardrób szekrény (irodaterek), 80x45x180 - Termék;Konszig jel: BM-5-49;51,0;db;107 945;8 402;5 505 210;428 484;5 933 694
45-50-122 Polcos szekrény (Nyomtatószigetek), 80x45x100 - Termék;Konszig jel: BM-5-50, He.szám: 1.06;1,0;db;115 762;13 752;115 762;13 752;129 513
45-50-123 Polcos szekrény (Nyomtatószigetek), 80x45x100 - Termék;Konszig jel: BM-5-50, He.szám: 3.02, 3.03, 3.28;11,0;db;115 762;13 752;1 273 380;151 267;1 424 647
45-60-00 ELNÖKI TÉRSOR;;0;;0;0;286 599 680;24 895 363;311 495 043
45-60-01;;;;;;;;
45-60-02;;;;;;;;
45-60-03;;;;;;;;
45-60-04;;;;;;;;
45-60-05;;;;;;;;
45-60-06;;;;;;;;
45-60-07;;;;;;;;
45-60-08;;;;;;;;
45-60-09;;;;;;;;
45-60-10;;;;;;;;
45-60-11;;;;;;;;
45-60-12;;;;;;;;
45-60-13;;;;;;;;
45-60-14;;;;;;;;
45-60-15;;;;;;;;
45-60-16;;;;;;;;
45-60-17;;;;;;;;
45-60-18;;;;;;;;
45-60-19;;;;;;;;
45-60-20;;;;;;;;
45-60-21;;;;;;;;
45-60-22;;;;;;;;
45-60-23;;;;;;;;
45-60-24;;;;;;;;
45-60-25;;;;;;;;
45-60-26;;;;;;;;
45-60-27;;;;;;;;
45-60-28;;;;;;;;
45-60-29;;;;;;;;
45-60-30;;;;;;;;
45-60-31;;;;;;;;
45-60-32;;;;;;;;
45-60-33;;;;;;;;
45-60-34;;;;;;;;
45-60-35;;;;;;;;
45-60-36;;;;;;;;
45-60-37;;;;;;;;
45-60-38;;;;;;;;
45-60-39;;;;;;;;
45-60-40;;;;;;;;
45-60-41;;;;;;;;
45-60-42;;;;;;;;
45-60-43;;;;;;;;
45-60-44;;;;;;;;
45-60-45;;;;;;;;
45-60-46;;;;;;;;
45-60-47;;;;;;;;
45-60-48;;;;;;;;
45-60-49;;;;;;;;
45-60-50;;;;;;;;
