Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-60-31 SLRS-200-150-1200-600-1500;1,0;db;679 627;171 492;679 627;171 492;851 119
61-60-32 SLRS-200-150-1200-800-1250;1,0;db;706 777;168 429;706 777;168 429;875 205
61-60-33 SLRS-200-150-1400-600-1500;1,0;db;697 143;183 741;697 143;183 741;880 884
61-60-34 SLRS-200-150-1500-400-1500;2,0;db;660 359;150 055;1 320 719;300 110;1 620 828
61-60-35 SLRS-200-150-1500-1100-1500;1,0;db;1 264 666;232 739;1 264 666;232 739;1 497 405
61-60-36 SLRS-200-150-1600-500-1500;2,0;db;860 919;226 614;1 721 839;453 227;2 175 066
61-60-37 SLRS-200-150-1600-600-1500;1,0;db;952 004;232 739;952 004;232 739;1 184 743
61-60-38 SLRS-200-150-1800-800-1500;2,0;db;1 320 719;251 113;2 641 437;502 225;3 143 663
61-60-39 SLRS-200-150-1800-1000-1500;2,0;db;1 532 664;258 768;3 065 328;517 536;3 582 865
61-60-40 SLRS-200-150-1900-900-1500;2,0;db;1 439 828;257 238;2 879 656;514 475;3 394 132
61-60-41 SLRS-200-150-2000-900-1500;2,0;db;1 452 966;263 362;2 905 932;526 723;3 432 655
61-60-42 SLRS-200-150-2000-1000-1500;1,0;db;1 559 814;272 550;1 559 814;272 550;1 832 364
61-60-43 SLRS-200-160-1800-600-1500;1,0;db;1 105 270;251 113;1 105 270;251 113;1 356 383
61-60-44 SLRS-200-160-1800-800-1500;2,0;db;1 320 719;251 113;2 641 437;502 225;3 143 663
61-60-45 SLRS-200-160-1800-1000-1000;1,0;db;1 086 002;172 512;1 086 002;172 512;1 258 514
61-60-46 SLRS-200-160-1800-1000-1500;3,0;db;1 532 664;258 768;4 597 992;776 304;5 374 297
61-60-47 SLRS-200-167-1100-700-1500;1,0;db;599 929;189 866;599 929;189 866;789 795
61-60-48 SLRS-200-167-1100-900-1500;1,0;db;712 908;192 928;712 908;192 928;905 835
61-60-49 SLRS-200-175-1500-700-1500;2,0;db;776 842;226 614;1 553 684;453 227;2 006 912
61-60-50 SLRS-200-175-1500-800-1500;1,0;db;849 534;226 614;849 534;226 614;1 076 148
61-60-51 SLRS-200-180-1900-800-1500;1,0;db;1 333 855;257 238;1 333 855;257 238;1 591 093
61-60-52 SLRS-200-180-1900-1100-1500;1,0;db;1 651 774;272 550;1 651 774;272 550;1 924 323
61-60-53 SLRS-200-180-1900-1800-1500;1,0;db;2 499 556;502 225;2 499 556;502 225;3 001 782
61-60-54 SLRS-200-200-1200-600-1500;1,0;db;679 627;171 492;679 627;171 492;851 119
61-60-55 SLRS-200-200-1600-500-1500;2,0;db;860 919;226 614;1 721 839;453 227;2 175 066
61-60-56 SLRS-200-200-2400-1100-1500;2,0;db;2 129 965;373 607;4 259 930;747 213;5 007 143
61-60-57 SLRS-200-800-800-1000;1,0;db;341 565;102 078;341 565;102 078;443 643
61-60-58 SLRS-200-1000-400-1500;1,0;db;425 642;125 557;425 642;125 557;551 199
61-60-59 SLRS-200-1000-600-1500;2,0;db;535 994;146 993;1 071 989;293 986;1 365 974
61-60-60 SLRS-200-1000-700-1500;4,0;db;591 170;177 617;2 364 467;710 467;3 075 149
61-60-61 SLRS-200-1000-800-1000;1,0;db;465 054;118 410;465 054;118 410;583 464
61-60-62 SLRS-200-1100-400-1500;1,0;db;434 401;128 619;434 401;128 619;563 020
61-60-63 SLRS-200-1200-700-1500;2,0;db;608 686;202 115;1 217 373;404 229;1 621 602
61-60-64 SLRS-200-1300-800-1500;1,0;db;832 018;208 240;832 018;208 240;1 040 258
61-60-65 SLRS-200-1400-800-1500;2,0;db;841 652;214 365;1 683 304;428 730;2 112 033
61-60-66 SLRS-200-1900-800-1500;2,0;db;1 333 855;257 238;2 667 711;514 475;3 182 186
"Négyszögkeresztmetszetű szabályozó zsalu horganyzott acéllemezből idomacél kerettel, tömítéssel, anyáscsavarokkal, felfüggesztő és tartószerkezetekkel; felfüggesztés, falátvezetés lágy gumibetét közbeiktatásával. LINDAB típus.";0;0;0;0;-;-;-
61-60-67 JSM 300x200;7,0;db;31 878;14 291;223 146;100 034;323 181
61-60-68 JSM 400x200;5,0;db;35 356;14 291;176 779;71 453;248 232
61-60-69 JSM 400x250;3,0;db;43 391;14 291;130 173;42 872;173 045
61-60-70 JSM 400x300;1,0;db;43 391;14 291;43 391;14 291;57 682
61-60-71 JSM 500x200;3,0;db;37 857;14 291;113 571;42 872;156 442
61-60-72 JSM 500x250;1,0;db;47 659;14 291;47 659;14 291;61 949
