Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
96-00-00 LIFT;;;;;376 926 720;162 832 343;539 759 063
96-00-00 LIFTEK;;;;;376 926 720;162 832 343;539 759 063
F1 96-00-01 MonoSpace 500 DX Gépház nélküli, elektromos üzemű személyfelvonó;1,0;db;51 661 440;22 317 742;51 661 440;22 317 742;73 979 182
F2 96-00-02 MonoSpace 500 DX Gépház nélküli, elektromos üzemű személyfelvonó;1,0;db;51 747 840;22 355 067;51 747 840;22 355 067;74 102 907
F3 96-00-03 MonoSpace 500 DX Gépház nélküli, elektromos üzemű személyfelvonó;1,0;db;26 141 184;11 292 991;26 141 184;11 292 991;37 434 175
F4 96-00-04 MonoSpace 500 DX Gépház nélküli, elektromos üzemű személyfelvonó;1,0;db;30 168 576;13 032 825;30 168 576;13 032 825;43 201 401
F5 96-00-05 MonoSpace 500 DX Gépház nélküli, elektromos üzemű személyfelvonó;1,0;db;38 562 048;16 658 805;38 562 048;16 658 805;55 220 853
F7 96-00-06 MonoSpace 500 DX Gépház nélküli, elektromos üzemű személyfelvonó;1,0;db;26 421 120;11 413 924;26 421 120;11 413 924;37 835 044
F8 96-00-07 MonoSpace 500 DX Gépház nélküli, elektromos üzemű személyfelvonó;1,0;db;21 322 368;9 211 263;21 322 368;9 211 263;30 533 631
F9 96-00-08 MonoSpace 700 DX Gépház nélküli, elektromos üzemű személyfelvonó;1,0;db;54 299 136;23 457 227;54 299 136;23 457 227;77 756 363
F11 96-00-09 MonoSpace 500 DX Gépház nélküli, elektromos üzemű személyfelvonó;1,0;db;30 189 696;13 041 949;30 189 696;13 041 949;43 231 645
F12 96-00-10 MonoSpace 500 DX Gépház nélküli, elektromos üzemű személyfelvonó;1,0;db;26 729 088;11 546 966;26 729 088;11 546 966;38 276 054
F13 96-00-11 Vimec S11 Akadálymentesítő emelő;1,0;db;10 327 680;4 461 558;10 327 680;4 461 558;14 789 238
F14 96-00-12 Vimec S11 Akadálymentesítő emelő;1,0;db;9 356 544;4 042 027;9 356 544;4 042 027;13 398 571
