Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
80-00-00 GYENGEÁRAM;;;;;5208938832;1486087827;6695026659
85-00-06;;;;;;;
85-00-07;;;;;;;
85-00-08;;;;;;;
85-00-09;;;;;;;
85-00-10;;;;;;;
85-00-11;;;;;;;
86-00-00 FELÜGYELETI SZOFTVER;0;0;;;75415780;98211837;173627617
86-00-01;;;;;;;
86-00-02;;;;;;;
86-00-03;;;;;;;
86-00-04;;;;;;;
86-00-05;;;;;;;
86-00-06;;;;;;;
86-00-07;;;;;;;
86-00-08;;;;;;;
86-00-09;;;;;;;
86-00-10;;;;;;;
86-00-11;;;;;;;
86-00-12;;;;;;;
86-00-13;;;;;;;
86-00-14;;;;;;;
86-00-15;;;;;;;
86-00-16;;;;;;;
86-00-17;;;;;;;
86-00-18;;;;;;;
00-00-01;;;;;;;
86-00-19;;;;;;;
00-00-02;;;;;;;
