Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-30-192 LKR-400-300-500;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-193 LKR-400-300-600;8,0;db;14 567;15 822;116 536;126 577;243 113
61-30-194 LKR-400-300-700;7,0;db;14 567;15 822;101 969;110 755;212 724
61-30-195 LKR-400-300-800;4,0;db;16 315;17 721;65 260;70 884;136 144
61-30-196 LKR-400-300-900;4,0;db;18 353;19 935;73 413;79 742;153 155
61-30-197 LKR-400-300-1000;7,0;db;20 393;22 151;142 748;155 057;297 805
61-30-198 LKR-400-300-1100;2,0;db;22 432;24 367;44 864;48 733;93 597
61-30-199 LKR-400-300-1200;3,0;db;24 471;26 581;73 414;79 743;153 157
61-30-200 LKR-400-300-1300;4,0;db;26 511;28 797;106 043;115 186;221 229
61-30-201 LKR-400-300-1400;1,0;db;28 550;31 011;28 550;31 011;59 561
61-30-202 LKR-400-300-1500;56,0;db;30 589;33 227;1 713 011;1 860 685;3 573 696
61-30-203 LKR-400-400-300;3,0;db;14 567;15 822;43 701;47 466;91 167
61-30-204 LKR-400-400-400;3,0;db;14 567;15 822;43 701;47 466;91 167
61-30-205 LKR-400-400-600;6,0;db;14 567;15 822;87 402;94 933;182 335
61-30-206 LKR-400-400-700;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-207 LKR-400-400-900;2,0;db;20 975;22 784;41 951;45 569;87 519
61-30-208 LKR-400-400-1100;1,0;db;16 315;17 721;16 315;17 721;34 036
61-30-209 LKR-400-400-1200;1,0;db;27 967;30 379;27 967;30 379;58 346
61-30-210 LKR-400-400-1300;1,0;db;30 298;32 910;30 298;32 910;63 208
61-30-213 LKR-400-400-1500;33,0;db;34 960;37 973;1 153 666;1 253 114;2 406 780
61-30-214 LKR-400-400-1600;2,0;db;37 290;40 504;74 581;81 008;155 589
61-30-215 LKR-400-400-4200;1,0;db;97 887;106 325;97 887;106 325;204 212
61-30-216 LKR-400-500-1600;1,0;db;151 492;164 550;151 492;164 550;316 042
61-30-217 LKR-400-400-12700;1,0;db;295 992;321 506;295 992;321 506;617 498
61-30-218 LKR-400-500-1600;2,0;db;41 952;45 568;83 903;91 135;175 039
61-30-219 LKR-400-700-200;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-220 LKR-400-700-300;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-221 LKR-400-700-400;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-222 LKR-400-700-1000;2,0;db;32 046;34 809;64 092;69 617;133 710
61-30-223 LKR-400-700-1900;1,0;db;60 888;66 136;60 888;66 136;127 024
61-30-224 LKR-400-800-100;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-225 LKR-400-800-900;1,0;db;39 621;36 381;39 621;36 381;76 002
61-30-226 LKR-400-900-400;2,0;db;19 076;17 517;38 153;35 034;73 187
61-30-227 LKR-400-900-1000;1,0;db;47 692;43 792;47 692;43 792;91 484
61-30-228 LKR-400-900-1500;22,0;db;71 538;65 687;1 573 841;1 445 120;3 018 960
61-30-229 LKR-400-1000-200;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-230 LKR-400-1000-1100;1,0;db;56 497;51 876;56 497;51 876;108 373
61-30-231 LKR-400-1500-200;1,0;db;22 012;18 884;22 012;18 884;40 896
61-30-232 LKR-400-1600-200;1,0;db;28 486;18 884;28 486;18 884;47 370
61-30-233 LKR-450-200-200;2,0;db;14 567;15 822;29 134;31 644;60 778
61-30-234 LKR-450-200-500;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-235 LKR-450-200-800;1,0;db;15 150;16 455;15 150;16 455;31 605
61-30-236 LKR-450-200-1000;1,0;db;18 936;20 569;18 936;20 569;39 505
61-30-237 LKR-450-200-1100;3,0;db;20 831;22 625;62 494;67 876;130 370
61-30-238 LKR-450-200-1200;1,0;db;22 723;24 682;22 723;24 682;47 405
