Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-30-333 LKR-500-500-700;1,0;db;17 480;18 987;17 480;18 987;36 467
61-30-334 LKR-500-500-800;3,0;db;23 306;25 315;69 918;75 946;145 864
61-30-335 LKR-500-500-1100;1,0;db;32 046;34 809;32 046;34 809;66 855
61-30-336 LKR-500-500-1200;2,0;db;34 960;37 973;69 919;75 946;145 865
61-30-337 LKR-500-500-1300;1,0;db;37 873;41 138;37 873;41 138;79 011
61-30-338 LKR-500-500-1400;1,0;db;40 786;44 302;40 786;44 302;85 088
61-30-339 LKR-500-500-1500;13,0;db;43 700;47 466;568 097;617 064;1 185 161
61-30-340 LKR-500-600-300;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-341 LKR-500-600-1000;1,0;db;32 046;34 809;32 046;34 809;66 855
61-30-342 LKR-500-600-1500;9,0;db;48 070;52 213;432 629;469 918;902 546
61-30-343 LKR-500-700-1400;1,0;db;48 944;53 162;48 944;53 162;102 106
61-30-344 LKR-500-700-4600;1,0;db;160 814;174 677;160 814;174 677;335 491
61-30-345 LKR-500-800-200;2,0;db;18 343;16 842;36 686;33 685;70 371
61-30-346 LKR-500-800-300;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-347 LKR-500-800-1500;2,0;db;23 846;21 895;47 692;43 791;91 483
61-30-348 LKR-500-800-2100;1,0;db;71 538;65 687;71 538;65 687;137 225
61-30-349 LKR-500-1000-300;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-350 LKR-500-1000-1100;1,0;db;60 532;55 581;60 532;55 581;116 113
61-30-351 LKR-500-1300-600;1,0;db;47 545;40 791;47 545;40 791;88 336
61-30-352 LKR-500-1300-700;1,0;db;55 470;47 589;55 470;47 589;103 058
61-30-353 LKR-550-200-100;1,0;db;87 166;74 782;87 166;74 782;161 948
61-30-354 LKR-550-200-1500;8,0;db;118 863;101 976;950 904;815 806;1 766 710
61-30-355 LKR-550-200-400;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-356 LKR-550-200-200;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-357 LKR-550-200-400;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-358 LKR-550-200-800;1,0;db;17 480;18 987;17 480;18 987;36 467
61-30-359 LKR-550-300-100;7,0;db;14 567;15 822;101 969;110 755;212 724
61-30-360 LKR-550-300-200;7,0;db;14 567;15 822;101 969;110 755;212 724
61-30-361 LKR-550-300-300;2,0;db;14 567;15 822;29 134;31 644;60 778
61-30-362 LKR-550-300-400;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-363 LKR-550-300-500;2,0;db;14 858;16 139;29 717;32 278;61 994
61-30-364 LKR-550-300-700;1,0;db;17 335;18 829;17 335;18 829;36 164
61-30-365 LKR-550-300-800;1,0;db;19 810;21 518;19 810;21 518;41 328
61-30-366 LKR-550-300-1000;1,0;db;24 763;26 898;24 763;26 898;51 660
61-30-367 LKR-550-300-1100;2,0;db;27 241;29 588;54 482;59 175;113 657
61-30-368 LKR-550-300-1200;2,0;db;29 715;32 278;59 431;64 555;123 986
61-30-369 LKR-550-300-1300;3,0;db;32 194;34 966;96 581;104 899;201 480
61-30-370 LKR-550-300-1500;40,0;db;37 145;40 346;1 485 808;1 613 859;3 099 667
61-30-371 LKR-550-300-1700;1,0;db;42 098;45 726;42 098;45 726;87 824
61-30-372 LKR-550-300-1800;1,0;db;44 574;48 415;44 574;48 415;92 989
61-30-373 LKR-550-300-2000;1,0;db;49 527;53 795;49 527;53 795;103 322
61-30-374 LKR-550-300-4800;2,0;db;118 863;129 108;237 726;258 217;495 943
61-30-375 LKR-550-300-5000;1,0;db;123 816;134 488;123 816;134 488;258 304
61-30-376 LKR-550-400-200;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-377 LKR-550-500-100;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-378 LKR-550-550-700;1,0;db;22 432;24 367;22 432;24 367;46 799
61-30-379 LKR-550-550-1600;1,0;db;51 275;55 694;51 275;55 694;106 969
