Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
90-00-00 AUTOMATIKA;0;0;0;0;0;0;0
90-10-16;0;0;0;0;-;-;-
90-10-17;0;0;0;0;-;-;-
90-10-18;0;0;0;0;-;-;-
90-10-19;0;0;0;0;-;-;-
90-10-20;0;0;0;0;-;-;-
90-10-21;0;0;0;0;-;-;-
90-10-22;0;0;0;0;-;-;-
90-10-23;0;0;0;0;-;-;-
90-10-24;0;0;0;0;-;-;-
90-10-25;0;0;0;0;-;-;-
90-10-26;0;0;0;0;-;-;-
90-10-27;0;0;0;0;-;-;-
90-10-28;0;0;0;0;-;-;-
90-10-29;0;0;0;0;-;-;-
90-10-30;0;0;0;0;-;-;-
90-10-31;0;0;0;0;-;-;-
90-10-32;0;0;0;0;-;-;-
90-10-33;0;0;0;0;-;-;-
