Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-30-615 LKR-800-700-200;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-616 LKR-800-700-500;1,0;db;27 515;25 265;27 515;25 265;52 780
61-30-617 LKR-800-700-700;1,0;db;33 017;30 318;33 017;30 318;63 335
61-30-618 LKR-800-700-800;1,0;db;38 520;35 371;38 520;35 371;73 891
61-30-619 LKR-800-700-900;1,0;db;44 023;40 422;44 023;40 422;84 446
61-30-620 LKR-800-700-1300;1,0;db;71 538;65 687;71 538;65 687;137 225
61-30-621 LKR-800-700-1500;1,0;db;82 543;75 793;82 543;75 793;158 337
61-30-622 LKR-800-700-1600;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-623 LKR-800-800-100;2,0;db;18 343;16 842;36 686;33 685;70 371
61-30-624 LKR-800-800-400;1,0;db;23 479;21 559;23 479;21 559;45 038
61-30-625 LKR-800-800-800;1,0;db;23 479;21 559;23 479;21 559;45 038
61-30-626 LKR-800-800-2600;1,0;db;152 613;140 133;152 613;140 133;292 747
61-30-627 LKR-800-1000-200;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-628 LKR-800-1000-900;1,0;db;59 431;54 571;59 431;54 571;114 002
61-30-629 LKR-800-1300-200;1,0;db;22 012;18 884;22 012;18 884;40 896
61-30-630 LKR-800-1300-300;3,0;db;27 735;23 794;83 204;71 383;154 587
61-30-631 LKR-800-1300-700;1,0;db;64 714;55 520;64 714;55 520;120 235
61-30-632 LKR-800-1300-900;2,0;db;83 203;71 384;166 407;142 768;309 174
61-30-633 LKR-800-1300-1600;1,0;db;147 918;126 904;147 918;126 904;274 822
61-30-634 LKR-800-1300-3000;1,0;db;277 346;237 945;277 346;237 945;515 291
61-30-635 LKR-800-1300-3100;1,0;db;286 590;245 877;286 590;245 877;532 467
61-30-636 LKR-800-1400-100;1,0;db;22 012;18 884;22 012;18 884;40 896
61-30-637 LKR-800-1400-300;1,0;db;29 056;24 927;29 056;24 927;53 983
61-30-638 LKR-800-1400-600;1,0;db;58 110;49 855;58 110;49 855;107 965
61-30-639 LKR-825-125-100;11,0;db;18 343;16 842;201 772;185 267;387 038
61-30-640 LKR-825-125-300;5,0;db;18 343;16 842;91 714;84 212;175 926
61-30-641 LKR-875-670-100;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-642 LKR-900-200-900;1,0;db;36 320;33 349;36 320;33 349;69 668
61-30-643 LKR-900-250-200;2,0;db;18 343;16 842;36 686;33 685;70 371
61-30-644 LKR-900-250-300;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-645 LKR-900-250-700;1,0;db;29 532;27 118;29 532;27 118;56 650
61-30-646 LKR-900-250-900;2,0;db;37 970;34 865;75 939;69 730;145 670
61-30-647 LKR-900-250-1500;6,0;db;63 283;58 108;379 697;348 647;728 344
61-30-648 LKR-900-300-100;3,0;db;18 343;16 842;55 029;50 527;105 556
61-30-649 LKR-900-300-200;3,0;db;18 343;16 842;55 029;50 527;105 556
61-30-650 LKR-900-300-300;3,0;db;18 343;16 842;55 029;50 527;105 556
61-30-651 LKR-900-300-700;1,0;db;30 816;28 296;30 816;28 296;59 112
61-30-652 LKR-900-300-900;1,0;db;39 621;36 381;39 621;36 381;76 002
61-30-653 LKR-900-300-1100;1,0;db;48 426;44 466;48 426;44 466;92 891
61-30-654 LKR-900-300-1200;1,0;db;52 828;48 507;52 828;48 507;101 335
61-30-655 LKR-900-300-1500;13,0;db;66 035;60 634;858 455;788 246;1 646 701
61-30-656 LKR-900-300-1600;1,0;db;70 437;64 677;70 437;64 677;135 115
61-30-657 LKR-900-350-200;2,0;db;18 343;16 842;36 686;33 685;70 371
61-30-658 LKR-900-350-600;1,0;db;27 515;25 265;27 515;25 265;52 780
61-30-659 LKR-900-350-900;1,0;db;41 272;37 897;41 272;37 897;79 169
61-30-660 LKR-900-350-1000;1,0;db;45 858;42 107;45 858;42 107;87 965
61-30-661 LKR-900-350-1400;1,0;db;64 201;58 951;64 201;58 951;123 151
