Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
95-91-01 Beltéri kaspók vonatkozó jegyzék szerint (műanyag belsővel, vízszintjelzővel együtt);1,000;klt;25036688;540000;25036688;540000;25576688
95-91-02 Beltéri növények telepítése vonatkozó terv és növényjegyzék szerint;1,000;klt;0;0;0;0;0
95-91-03 Longhi Godwin Cachepot 40x86 cm arany/fekete;1,000;db;113793;10800;113793;10800;124593
95-91-04 Chamaedorea metallica 21cs 70cm;0;db;0;0;0;0;0
95-91-05 Longhi Godwin Cachepot 40*56 cm arany/fekete;1,000;db;113793;10800;113793;10800;124593
95-91-06 Pleomele anita 27cs 120cm;0;db;0;0;0;0;0
95-91-07 Longhi Godwin Cachepot 40*56 cm arany/fekete;3,000;db;113793;10800;341379;32400;373779
95-91-08 Strelitzia nicolai 30cs 160cm;0;db;0;0;0;0;0
95-91-09 Longhi Godwin Cachepot 40*56 cm arany/fekete;3,000;db;113793;10800;341379;32400;373779
95-91-10 Areca lutescens 30 cs 170 cm;0;db;0;0;0;0;0
95-91-11 Longhi Godwin Cachepot 40*86 cm arany/fekete;1,000;db;113793;10800;113793;10800;124593
95-91-12 Ficus elastica 'Abidjan' 24 cs 55 cm;0;db;0;0;0;0;0
95-91-13 Egyedi Zsolnay kerámia kaspó eozin mázas 45*60 cm - látványterv szerint;5,000;db;113793;10800;568966;54000;622966
95-91-14 Areca lutescens 30 cs 170 cm;0;db;0;0;0;0;0
95-91-15 Egyedi Zsolnay kerámia kaspó eozin mázas 45*60 cm - látványterv szerint;4,000;db;113793;10800;455172;43200;498372
95-91-16 Strelitzia nicolai 34cs 160cm;0;db;0;0;0;0;0
95-91-17 Egyedi Zsolnay kerámia kaspó eozin mázas 45*60 cm - látványterv szerint;4,000;db;113793;10800;455172;43200;498372
95-91-18 Pleomele reflexa 34cs 150cm;0;db;0;0;0;0;0
95-91-19 Rough Orb grey washed 39*35 cm;5,000;db;113793;10800;568966;54000;622966
95-91-20 Philodendron selloum 125cm műnövény;0;db;0;0;0;0;0
95-91-21 Rough Orb grey washed 45*38 cm;9,000;db;113793;10800;1024138;97200;1121338
95-91-22 Dracaena surculosa 30 cs 175 cm;0;db;0;0;0;0;0
95-91-23 Rough Orb grey washed 48*43 cm;12,000;db;113793;10800;1365517;129600;1495117
95-91-24 Pleomele Song of Jamaica 34cs 160cm;0;db;0;0;0;0;0
95-91-25 Rough Patt grey washed 45*38 cm;8,000;db;113793;10800;910345;86400;996745
95-91-26 Areca lutescens 30 cs 170 cm;0;db;0;0;0;0;0
95-91-27 Rough Orb grey washed 39*35 cm;4,000;db;113793;10800;455172;43200;498372
95-91-28 Ficus elastica 120cm műnövény;0;db;0;0;0;0;0
95-91-29 Rough Orb grey washed 48*43 cm;3,000;db;113793;10800;341379;32400;373779
95-91-30 Dracaena fragrans Lemon Lime 30 cs 150 cm;0;db;0;0;0;0;0
95-91-31 Agyaggranulátum drénrétegként a kaspók aljára és talajtakarásra;0,892;m3;153222;10800;136653;9632;146285
95-91-32 Speciális beltéri termőközeg (perlittel és egyéb ásványi anyaggal kevert, jav. típus Nieuwkoop NIE20) tömörödéssel számolva;4,281;m3;126144;14400;540014;61645;601660
95-101-01 Beltéri kaspók vonatkozó jegyzék szerint (műanyag belsővel, vízszintjelzővel együtt);1,000;klt;6028361;288000;6028361;288000;6316361
95-101-02 Beltéri növények telepítése vonatkozó terv és növényjegyzék szerint;1,000;klt;0;0;0;0;0
95-101-03 Rough Patt grey washed 45*38 cm;6,000;db;113793;10800;682759;64800;747559
95-101-04 Schefflera arboricola 34cs 140cm;0;db;0;0;0;0;0
95-101-05 Rough Orb grey washed 48*43 cm;9,000;db;113793;10800;1024138;97200;1121338
95-101-06 Croton petra 34cs 160cm;0;db;0;0;0;0;0
95-101-07 Rough Patt grey washed 45*38 cm;13,000;db;113793;10800;1479311;140400;1619711
95-101-08 Dracaena fragrans Lemon Lime 30 cs 150 cm;0;db;0;0;0;0;0
95-101-09 Rough Orb grey washed 48*43 cm;11,000;db;113793;10800;1251724;118800;1370524
95-101-10 Ficus cyathistipula 34 cs 140 cm;0;db;0;0;0;0;0
95-101-11 Rough Orb grey washed 39*35 cm;16,000;db;113793;10800;1820690;172800;1993490
95-101-12 Dracaena fragrans Janet Craig 27 cs 110 cm;0;db;0;0;0;0;0
95-101-13 Grigio 60*37 cm antique white;10,000;db;113793;10800;1137931;108000;1245931
95-101-14 Kentia forsteriana 30cs 200cm;0;db;0;0;0;0;0
95-101-15 Grigio low balloon antique white 73x33 cm;3,000;db;113793;10800;341379;32400;373779
95-101-16 Spathiphyllum vivaldi 17cs75cm;0;db;0;0;0;0;0
95-101-21 Grigio egg pot natural 40x36 cm;2,000;db;486288;47088;972576;94176;1066752
95-101-22 Monstera deliciosa 38cs 170cm;0;db;0;0;0;0;0
95-101-29 Grigio 60*37 cm antique white;2,000;db;486288;47088;972576;94176;1066752
95-101-30 Ficus cyathistipula 34 cs 140 cm;0;db;0;0;0;0;0
95-101-47 Grigio egg pot natural 60x54 cm;1,000;db;400320;47088;400320;47088;447408
95-101-48 Areca lutescens 30 cs 170 cm;0;db;0;0;0;0;0
95-101-69 Agyaggranulátum drénrétegként a kaspók aljára és talajtakarásra;1,776;m3;153222;10800;272183;19185;291369
95-101-70 Speciális beltéri termőközeg (perlittel és egyéb ásványi anyaggal kevert, jav. típus Nieuwkoop NIE20) tömörödéssel számolva;8,527;m3;126144;14400;1075596;122785;1198381
