Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
80-00-00 GYENGEÁRAM;;;;;5 208 938 832;1 486 087 827;6 695 026 659
82-00-07;;;-;-;-;-;-
82-00-08;;;-;-;-;-;-
82-00-09;;;-;-;-;-;-
82-00-10;;;-;-;-;-;-
82-00-11;;;-;-;-;-;-
82-00-12;;;-;-;-;-;-
82-00-13;;;-;-;-;-;-
82-00-14;;;-;-;-;-;-
82-00-15;;;-;-;-;-;-
82-00-16;;;-;-;-;-;-
82-00-17;;;-;-;-;-;-
82-00-18;;;-;-;-;-;-
82-00-19;;;-;-;-;-;-
82-00-20;;;-;-;-;-;-
82-00-21;;;-;-;-;-;-
82-00-22;;;-;-;-;-;-
82-00-23;;;-;-;-;-;-
82-00-24;;;-;-;-;-;-
82-00-25;;;-;-;-;-;-
