Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
80-00-00 GYENGEÁRAM;0;0;0;0;5 208 938 832;1 486 087 827;6 695 026 659
88-50-08;0;0;0;0;-;-;-
88-50-09;0;0;0;0;-;-;-
88-50-10;0;0;0;0;-;-;-
88-50-11;0;0;0;0;-;-;-
88-50-12;0;0;0;0;-;-;-
88-50-13;0;0;0;0;-;-;-
88-50-14;0;0;0;0;-;-;-
88-50-15;0;0;0;0;-;-;-
88-50-16;0;0;0;0;-;-;-
88-50-17;0;0;0;0;-;-;-
88-50-18;0;0;0;0;-;-;-
88-50-19;0;0;0;0;-;-;-
88-50-20;0;0;0;0;-;-;-
88-50-21;0;0;0;0;-;-;-
88-50-22;0;0;0;0;-;-;-
88-50-23;0;0;0;0;-;-;-
88-50-24;0;0;0;0;-;-;-
88-50-25;0;0;0;0;-;-;-
88-50-26;0;0;0;0;-;-;-
88-50-27;0;0;0;0;-;-;-
