Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-40-430 LBXR-800-800-1400-90-150-150;2,0;db;380 716;252 521;761 432;505 042;1 266 474
61-40-431 LBXR-800-800-1600-90-100-100;1,0;db;658 214;436 578;658 214;436 578;1 094 792
61-40-432 LBXR-1800-90-150-150;2,0;db;282 760;187 549;565 521;375 098;940 619
61-40-433 LBXR-500-800-1900-45-150-150;2,0;db;63 667;56 572;127 335;113 143;240 478
61-40-434 LBXR-900-900-250-45-100-100;1,0;db;120 501;107 070;120 501;107 070;227 571
61-40-435 LBXR-900-900-250-90-100-100;1,0;db;120 501;107 070;120 501;107 070;227 571
61-40-436 LBXR-900-900-300-90-150-150;2,0;db;96 674;85 899;193 348;171 798;365 146
61-40-437 LBXR-800-900-350-90-100-100;1,0;db;113 470;100 823;113 470;100 823;214 293
61-40-438 LBXR-900-900-350-90-100-100;2,0;db;120 501;107 070;241 001;214 140;455 141
61-40-439 LBXR-900-400-90-150-150;1,0;db;96 674;85 899;96 674;85 899;182 573
61-40-440 LBXR-900-700-500-90-150-150;1,0;db;113 470;100 823;113 470;100 823;214 293
61-40-441 LBXR-800-900-500-90-100-100;1,0;db;120 501;107 070;120 501;107 070;227 571
61-40-442 LBXR-900-900-800-90-150-150;2,0;db;120 501;107 070;241 001;214 140;455 141
61-40-443 LBXR-900-900-1100-45-100-100;2,0;db;83 003;73 751;166 006;147 503;313 509
61-40-444 LBXR-400-900-1300-90-150-150;1,0;db;236 722;199 768;236 722;199 768;436 490
61-40-445 LBXR-800-900-1600-90-100-100;2,0;db;253 500;213 926;507 000;427 852;934 852
61-40-446 LBXR-500-900-1600-90-100-100;1,0;db;396 507;262 994;396 507;262 994;659 501
61-40-447 LBXR-800-900-1600-90-100-100;1,0;db;396 507;262 994;396 507;262 994;659 501
61-40-448 LBXR-900-900-1700-90-100-100;2,0;db;436 274;289 371;872 549;578 743;1 451 292
61-40-449 LBXR-700-900-1900-90-100-100;1,0;db;521 073;345 617;521 073;345 617;866 690
61-40-450 LBXR-900-900-1900-45-100-100;2,0;db;276 913;183 669;553 826;367 339;921 165
61-40-451 LBXR-1000-1000-250-45-100-100;1,0;db;76 948;68 373;76 948;68 373;145 321
61-40-452 LBXR-1000-1000-250-90-100-100;1,0;db;138 272;122 861;138 272;122 861;261 133
61-40-453 LBXR-800-1000-300-90-150-150;1,0;db;109 367;97 178;109 367;97 178;206 546
61-40-454 LBXR-1000-1000-300-45-150-150;2,0;db;84 760;75 313;169 520;150 626;320 146
61-40-455 LBXR-1000-1000-300-90-150-150;10,0;db;146 083;129 803;1 460 831;1 298 027;2 758 858
61-40-456 LBXR-1000-900-400-90-150-150;2,0;db;138 858;123 382;277 717;246 763;524 480
61-40-457 LBXR-1000-1000-400-45-150-150;1,0;db;84 760;75 313;84 760;75 313;160 073
61-40-458 LBXR-1000-1000-400-90-150-150;4,0;db;138 858;123 382;555 433;493 527;1 048 960
61-40-459 LBXR-600-1000-500-90-150-150;1,0;db;84 760;75 313;84 760;75 313;160 073
61-40-460 LBXR-1000-900-500-90-100-100;1,0;db;146 083;129 803;146 083;129 803;275 886
61-40-461 LBXR-1000-1000-500-90-150-150;1,0;db;77 534;68 893;77 534;68 893;146 427
61-40-462 LBXR-500-1000-600-90-150-150;1,0;db;146 083;129 803;146 083;129 803;275 886
61-40-463 LBXR-1000-1000-700-90-150-150;2,0;db;77 534;68 893;155 069;137 786;292 855
61-40-464 LBXR-1000-1000-800-45-150-150;1,0;db;146 083;129 803;146 083;129 803;275 886
61-40-465 LBXR-1000-1000-800-90-150-150;2,0;db;84 760;75 313;169 520;150 626;320 146
61-40-466 LBXR-300-1000-1000-90-150-150;1,0;db;146 083;129 803;146 083;129 803;275 886
61-40-467 LBXR-1000-900-1000-90-100-100;1,0;db;146 083;129 803;146 083;129 803;275 886
61-40-468 LBXR-1000-800-1600-90-100-100;1,0;db;380 716;252 521;380 716;252 521;633 237
61-40-469 LBXR-1000-500-1800-45-150-150;2,0;db;230 418;152 831;460 837;305 662;766 499
61-40-470 LBXR-1000-500-1800-90-150-150;2,0;db;420 485;278 898;840 969;557 796;1 398 765
61-40-471 LBXR-1000-700-1800-45-150-150;1,0;db;250 596;166 214;250 596;166 214;416 810
61-40-472 LBXR-1000-500-2000-45-150-150;1,0;db;273 403;181 342;273 403;181 342;454 745
61-40-473 LBXR-1080-300-800-90-150-150;1,0;db;107 611;95 617;107 611;95 617;203 228
61-40-474 LBXR-200-1100-500-90-150-150;1,0;db;67 770;60 216;67 770;60 216;127 987
61-40-475 LBXR-1100-1100-700-90-100-100;2,0;db;165 613;147 156;331 226;294 313;625 539
61-40-476 LBXR-1100-1100-800-90-100-100;2,0;db;165 613;147 156;331 226;294 313;625 539
