Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-40-383 LBXR-710-300-720-90-150-150;1,0;db;63 082;56 051;63 082;56 051;119 134
61-40-384 LBXR-710-300-770-90-150-150;1,0;db;67 902;66 310;67 902;66 310;134 212
61-40-385 LBXR-720-700-450-90-150-150;1,0;db;125 579;111 582;125 579;111 582;237 161
61-40-386 LBXR-400-720-1000-90-150-150;1,0;db;76 754;68 199;76 754;68 199;144 952
61-40-387 LBXR-700-750-1100-45-100-100;1,0;db;89 837;79 825;89 837;79 825;169 662
61-40-388 LBXR-750-400-1140-60-150-150;1,0;db;231 897;195 695;231 897;195 695;427 592
61-40-389 LBXR-760-400-1500-90-150-150;1,0;db;388 028;257 370;388 028;257 370;645 399
61-40-390 LBXR-500-760-1600-90-150-150;1,0;db;86 713;77 048;86 713;77 048;163 762
61-40-391 LBXR-770-700-300-90-150-150;1,0;db;102 336;90 931;102 336;90 931;193 267
61-40-392 LBXR-400-770-1100-90-150-150;1,0;db;214 199;180 761;214 199;180 761;394 960
61-40-393 LBXR-400-780-1300-90-100-100;1,0;db;215 577;181 924;215 577;181 924;397 501
61-40-394 LBXR-780-500-1390-90-150-150;1,0;db;391 537;259 697;391 537;259 697;651 235
61-40-395 LBXR-500-780-1600-90-150-150;1,0;db;51 755;45 987;51 755;45 987;97 741
61-40-396 LBXR-800-800-250-45-100-100;2,0;db;50 778;45 118;101 557;90 237;191 793
61-40-397 LBXR-800-600-300-45-100-100;2,0;db;82 025;72 884;164 051;145 769;309 819
61-40-398 LBXR-700-800-300-90-150-150;1,0;db;51 755;45 987;51 755;45 987;97 741
61-40-399 LBXR-800-800-300-45-100-100;2,0;db;58 005;51 539;116 011;103 079;219 090
61-40-400 LBXR-800-800-300-45-150-150;3,0;db;97 259;86 420;291 777;259 259;551 036
61-40-401 LBXR-800-800-300-90-150-150;2,0;db;58 005;51 539;116 011;103 079;219 090
61-40-402 LBXR-800-800-350-45-150-150;2,0;db;43 552;38 697;87 105;77 395;164 500
61-40-403 LBXR-300-800-400-90-150-150;1,0;db;30 076;26 724;30 076;26 724;56 800
61-40-404 LBXR-500-800-400-45-100-100;1,0;db;85 151;75 661;85 151;75 661;160 811
61-40-405 LBXR-800-600-400-90-150-150;2,0;db;97 259;86 420;194 518;172 839;367 357
61-40-406 LBXR-800-800-400-90-150-150;2,0;db;43 552;38 697;87 105;77 395;164 500
61-40-407 LBXR-800-400-450-45-150-150;1,0;db;58 005;51 539;58 005;51 539;109 545
61-40-408 LBXR-800-800-500-45-150-150;2,0;db;97 259;86 420;194 518;172 839;367 357
61-40-409 LBXR-800-800-500-90-150-150;3,0;db;91 010;80 867;273 029;242 601;515 629
61-40-410 LBXR-800-600-600-90-100-100;2,0;db;43 944;39 045;87 888;78 090;165 978
61-40-411 LBXR-600-800-700-45-100-100;1,0;db;85 151;75 661;85 151;75 661;160 811
61-40-412 LBXR-600-700-700-90-150-150;1,0;db;44 919;39 912;44 919;39 912;84 832
61-40-413 LBXR-800-800-700-30-150-150;1,0;db;58 005;51 539;58 005;51 539;109 545
61-40-414 LBXR-800-800-700-45-150-150;1,0;db;97 259;86 420;97 259;86 420;183 679
61-40-415 LBXR-800-700-90-150-150;1,0;db;66 793;59 348;66 793;59 348;126 141
61-40-416 LBXR-800-300-800-90-150-150;1,0;db;74 020;65 769;74 020;65 769;139 789
61-40-417 LBXR-800-500-800-90-100-100;1,0;db;79 097;70 281;79 097;70 281;149 378
61-40-418 LBXR-500-800-800-90-150-150;1,0;db;97 259;86 420;97 259;86 420;183 679
61-40-419 LBXR-700-800-800-90-150-150;1,0;db;97 259;86 420;97 259;86 420;183 679
61-40-420 LBXR-800-800-800-90-150-150;1,0;db;86 909;77 222;86 909;77 222;164 131
61-40-421 LBXR-800-400-900-90-150-150;1,0;db;107 024;95 096;107 024;95 096;202 120
61-40-422 LBXR-500-800-900-90-100-100;2,0;db;113 664;100 996;227 328;201 991;429 319
61-40-423 LBXR-600-800-900-90-150-150;1,0;db;87 691;77 917;87 691;77 917;165 607
61-40-424 LBXR-800-200-1000-90-150-150;1,0;db;131 438;116 788;131 438;116 788;248 226
61-40-425 LBXR-600-800-1000-90-150-150;1,0;db;131 438;116 788;131 438;116 788;248 226
61-40-426 LBXR-800-800-1000-90-150-150;4,0;db;162 879;144 727;651 518;578 906;1 230 424
61-40-427 LBXR-250-800-1200-90-100-100;1,0;db;267 749;225 950;267 749;225 950;493 699
61-40-428 LBXR-1300-90-100-100;2,0;db;216 268;182 506;432 537;365 013;797 549
61-40-429 LBXR-800-800-1300-90-100-100;1,0;db;252 581;213 150;252 581;213 150;465 731
