Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-40-148 LBXR-300-300-400-20-100-100;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-149 LBXR-300-300-400-30-100-100;6,0;db;21 742;21 232;130 453;127 392;257 846
61-40-150 LBXR-300-300-400-45-100-100;8,0;db;16 725;16 332;133 800;130 658;264 458
61-40-151 LBXR-300-300-400-90-100-100;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-152 LBXR-300-300-400-45-150-150;14,0;db;26 424;25 805;369 941;361 268;731 209
61-40-153 LBXR-300-300-400-65-150-150;2,0;db;18 565;18 129;37 130;36 257;73 388
61-40-154 LBXR-300-300-400-90-150-150;3,0;db;29 101;28 419;87 302;85 257;172 558
61-40-155 LBXR-300-300-500-30-100-100;6,0;db;30 273;29 562;181 637;177 374;359 011
61-40-156 LBXR-300-300-500-45-100-100;16,0;db;20 738;20 252;331 809;324 034;655 843
61-40-157 LBXR-300-300-500-90-100-100;1,0;db;33 115;32 339;33 115;32 339;65 453
61-40-158 LBXR-300-300-550-45-150-150;16,0;db;34 453;33 645;551 246;538 312;1 089 559
61-40-159 LBXR-300-300-550-90-150-150;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-160 LBXR-300-300-550-45-150-150;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-161 LBXR-300-300-550-90-150-150;1,0;db;20 237;19 763;20 237;19 763;40 000
61-40-162 LBXR-300-300-600-90-100-100;7,0;db;18 565;18 129;129 956;126 901;256 857
61-40-163 LBXR-300-300-600-25-100-100;8,0;db;23 248;22 703;185 987;181 621;367 608
61-40-164 LBXR-200-300-600-90-100-100;1,0;db;37 463;36 584;37 463;36 584;74 047
61-40-165 LBXR-300-300-600-45-100-100;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-166 LBXR-300-300-600-30-150-150;8,0;db;20 237;19 763;161 897;158 102;319 999
61-40-167 LBXR-300-300-600-45-150-150;2,0;db;18 565;18 129;37 130;36 257;73 388
61-40-168 LBXR-300-300-600-90-150-150;24,0;db;23 248;22 703;557 962;544 862;1 102 824
61-40-169 LBXR-300-300-700-45-100-100;8,0;db;37 463;36 584;299 704;292 675;592 379
61-40-170 LBXR-300-300-700-30-150-150;8,0;db;25 086;24 499;200 690;195 992;396 682
61-40-171 LBXR-300-300-700-45-150-150;2,0;db;22 244;21 723;44 489;43 445;87 934
61-40-172 LBXR-300-300-700-90-150-150;6,0;db;28 432;27 765;170 589;166 589;337 178
61-40-173 LBXR-300-300-700-45-150-150;1,0;db;46 828;45 731;46 828;45 731;92 560
61-40-174 LBXR-300-300-700-90-150-150;2,0;db;35 545;31 583;71 089;63 167;134 256
61-40-175 LBXR-300-300-800-45-150-150;6,0;db;39 841;35 401;239 046;212 404;451 449
61-40-176 LBXR-300-300-800-90-150-150;2,0;db;66 793;59 348;133 585;118 696;252 282
61-40-177 LBXR-300-300-800-90-150-150;1,0;db;76 948;68 373;76 948;68 373;145 321
61-40-178 LBXR-300-250-900-90-150-150;11,0;db;55 075;48 936;605 821;538 294;1 144 115
61-40-179 LBXR-300-300-1000-45-150-150;1,0;db;94 916;84 338;94 916;84 338;179 253
61-40-180 LBXR-300-300-1000-90-150-150;16,0;db;48 434;43 036;774 940;688 584;1 463 523
61-40-181 LBXR-300-300-1200-30-100-100;2,0;db;172 141;145 268;344 283;290 536;634 818
61-40-182 LBXR-300-300-1300-90-150-150;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-183 LBXR-350-250-200-45-150-150;8,0;db;16 893;16 496;135 145;131 966;267 111
61-40-184 LBXR-350-350-500-45-100-100;2,0;db;44 334;39 392;88 669;78 784;167 452
61-40-185 LBXR-350-350-900-45-100-100;1,0;db;78 707;69 934;78 707;69 934;148 641
61-40-186 LBXR-350-350-900-90-100-100;2,0;db;83 588;74 272;167 176;148 544;315 720
61-40-187 LBXR-350-350-900-90-150-150;2,0;db;74 464;62 839;148 929;125 679;274 608
61-40-188 LBXR-350-350-1300-30-150-150;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-189 LBXR-400-400-150-45-150-150;6,0;db;24 752;24 172;148 514;145 032;293 546
61-40-190 LBXR-400-400-150-90-150-150;1,0;db;18 565;18 129;18 565;18 129;36 694
61-40-191 LBXR-400-200-200-20-100-100;2,0;db;21 742;21 232;43 484;42 464;85 949
61-40-192 LBXR-400-300-200-90-150-150;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-193 LBXR-400-400-200-20-100-100;1,0;db;16 725;16 332;16 725;16 332;33 057
