Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-40-242 LBXR-400-400-1500-45-150-150;2,0;db;128 934;108 805;257 869;217 611;475 480
61-40-243 LBXR-400-400-1500-90-150-150;5,0;db;231 897;195 695;1 159 485;978 474;2 137 959
61-40-244 LBXR-400-400-1600-90-150-150;1,0;db;32 861;218 192;328 961;218 192;547 154
61-40-245 LBXR-400-400-2000-90-150-150;1,0;db;482 768;320 210;482 768;320 210;802 977
61-40-246 LBXR-450-450-250-45-150-150;8,0;db;19 735;19 272;157 881;154 177;312 058
61-40-247 LBXR-450-450-250-90-150-150;8,0;db;30 273;29 562;242 183;236 499;478 681
61-40-248 LBXR-450-300-700-90-150-150;1,0;db;46 828;45 731;46 828;45 731;92 560
61-40-249 LBXR-450-450-700-22-150-150;2,0;db;21 910;21 396;43 821;42 791;86 612
61-40-250 LBXR-450-450-700-90-150-150;1,0;db;53 853;52 591;53 853;52 591;106 444
61-40-251 LBXR-450-450-1400-90-100-100;3,0;db;203 858;172 033;611 574;516 099;1 127 674
61-40-252 LBXR-500-200-200-90-100-100;1,0;db;23 080;22 539;23 080;22 539;45 619
61-40-253 LBXR-350-500-200-90-150-150;1,0;db;24 083;23 519;24 083;23 519;47 602
61-40-254 LBXR-500-400-200-90-100-100;1,0;db;29 604;28 908;29 604;28 908;58 512
61-40-255 LBXR-500-500-200-45-100-100;2,0;db;19 903;19 436;39 806;38 871;78 678
61-40-256 LBXR-500-500-200-90-100-100;3,0;db;32 948;32 175;98 844;96 525;195 369
61-40-257 LBXR-500-500-200-45-150-150;4,0;db;23 248;22 703;92 994;90 810;183 804
61-40-258 LBXR-500-500-200-90-150-150;6,0;db;36 293;35 442;217 758;212 652;430 411
61-40-259 LBXR-500-300-250-90-100-100;1,0;db;26 424;25 805;26 424;25 805;52 229
61-40-260 LBXR-500-450-250-90-150-150;1,0;db;34 453;33 645;34 453;33 645;68 097
61-40-261 LBXR-500-500-250-90-100-100;1,0;db;32 948;32 175;32 948;32 175;65 123
61-40-262 LBXR-500-500-250-45-150-150;2,0;db;23 248;22 703;46 497;45 405;91 902
61-40-263 LBXR-500-500-250-90-150-150;3,0;db;36 293;35 442;108 879;106 326;215 205
61-40-264 LBXR-500-500-300-35-100-100;2,0;db;16 893;16 496;33 786;32 992;66 778
61-40-265 LBXR-500-500-300-45-100-100;3,0;db;19 903;19 436;59 710;58 307;118 017
61-40-266 LBXR-500-500-300-90-100-100;5,0;db;32 948;32 175;164 739;160 876;325 615
61-40-267 LBXR-500-500-300-30-150-150;2,0;db;18 731;18 292;37 462;36 584;74 046
61-40-268 LBXR-500-500-300-45-150-150;3,0;db;23 248;22 703;69 745;68 108;137 853
61-40-269 LBXR-500-500-300-90-150-150;8,0;db;36 293;35 442;290 344;283 537;573 881
61-40-270 LBXR-500-300-400-90-100-100;2,0;db;29 101;28 419;58 201;56 838;115 039
61-40-271 LBXR-500-400-400-90-100-100;1,0;db;24 920;24 335;24 920;24 335;49 256
61-40-272 LBXR-500-400-90-100-100;6,0;db;32 948;32 175;197 687;193 051;390 738
61-40-273 LBXR-500-500-400-45-150-150;4,0;db;23 248;22 703;92 994;90 810;183 804
61-40-274 LBXR-500-500-400-90-100-100;3,0;db;32 948;32 175;98 844;96 525;195 369
61-40-275 LBXR-500-600-45-100-100;3,0;db;24 752;24 172;74 257;72 516;146 773
61-40-276 LBXR-500-600-90-100-100;3,0;db;41 979;40 995;125 938;122 984;248 922
61-40-277 LBXR-500-600-45-150-150;3,0;db;28 432;27 765;85 295;83 294;168 589
61-40-278 LBXR-500-600-90-150-150;6,0;db;45 659;44 588;273 951;267 526;541 477
61-40-279 LBXR-500-300-700-90-150-150;2,0;db;46 828;45 731;93 657;91 462;185 119
61-40-280 LBXR-500-700-45-100-100;2,0;db;30 104;29 399;60 207;58 798;119 005
61-40-281 LBXR-500-700-90-100-100;2,0;db;52 181;50 958;104 362;101 916;206 278
61-40-282 LBXR-500-350-800-30-150-150;1,0;db;32 226;28 633;32 226;28 633;60 859
61-40-283 LBXR-500-800-90-100-100;3,0;db;74 020;65 769;222 059;197 307;419 366
61-40-284 LBXR-500-500-800-30-150-150;1,0;db;36 522;32 450;36 522;32 450;68 973
61-40-285 LBXR-500-800-45-150-150;1,0;db;47 068;41 822;47 068;41 822;88 890
61-40-286 LBXR-500-400-900-45-150-150;1,0;db;51 169;45 466;51 169;45 466;96 635
61-40-287 LBXR-500-500-900-90-100-100;2,0;db;88 275;78 437;176 549;156 874;333 424
61-40-288 LBXR-500-1000-90-150-150;1,0;db;109 564;97 352;109 564;97 352;206 917
