Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-40-336 LBXR-300-600-1000-90-150-150;2,0;db;116 789;103 773;233 578;207 547;441 125
61-40-337 LBXR-600-500-1300-45-150-150;2,0;db;109 169;92 125;218 339;184 251;402 590
61-40-338 LBXR-600-600-1300-45-150-150;1,0;db;115 373;97 363;115 373;97 363;212 735
61-40-339 LBXR-600-600-1300-90-150-150;1,0;db;204 546;172 615;204 546;172 615;377 160
61-40-340 LBXR-600-400-1600-90-100-100;1,0;db;317 265;210 435;317 265;210 435;527 700
61-40-341 LBXR-600-600-2400-90-100-100;1,0;db;696 228;461 793;696 228;461 793;1 158 020
61-40-342 LBXR-400-670-1300-30-150-150;2,0;db;88 713;74 864;177 427;149 728;327 155
61-40-343 LBXR-690-300-1000-90-150-150;1,0;db;88 713;74 864;88 713;74 864;163 577
61-40-344 LBXR-700-300-150-90-150-150;1,0;db;94 916;84 338;94 916;84 338;179 253
61-40-345 LBXR-700-700-150-90-150-150;1,0;db;46 828;45 731;46 828;45 731;92 560
61-40-346 LBXR-700-200-200-90-150-150;2,0;db;65 561;64 023;131 121;128 047;259 168
61-40-347 LBXR-700-200-90-150-150;1,0;db;54 021;52 754;54 021;52 754;106 775
61-40-348 LBXR-700-550-300-90-150-150;1,0;db;65 561;64 023;65 561;64 023;129 584
61-40-349 LBXR-700-600-300-90-150-150;1,0;db;51 512;50 304;51 512;50 304;101 816
61-40-350 LBXR-700-700-300-45-100-100;6,0;db;58 536;57 164;351 217;342 981;694 198
61-40-351 LBXR-700-700-300-90-100-100;2,0;db;35 122;34 299;70 244;68 597;138 841
61-40-352 LBXR-700-300-400-90-150-150;2,0;db;60 877;59 451;121 755;118 901;240 656
61-40-353 LBXR-700-600-400-90-150-150;2,0;db;65 561;64 023;131 121;128 047;259 168
61-40-354 LBXR-700-600-400-90-100-100;1,0;db;56 529;55 204;56 529;55 204;111 733
61-40-355 LBXR-700-600-400-90-150-150;2,0;db;60 877;59 451;121 755;118 901;240 656
61-40-356 LBXR-700-700-400-90-150-150;4,0;db;65 561;64 023;262 242;256 093;518 335
61-40-357 LBXR-700-450-45-150-150;2,0;db;39 804;38 871;79 608;77 743;157 351
61-40-358 LBXR-700-450-90-150-150;1,0;db;65 561;64 023;65 561;64 023;129 584
61-40-359 LBXR-500-700-500-90-100-100;1,0;db;56 529;55 204;56 529;55 204;111 733
61-40-360 LBXR-700-600-500-90-100-100;1,0;db;60 877;59 451;60 877;59 451;120 328
61-40-361 LBXR-700-700-500-90-100-100;3,0;db;65 561;64 023;196 682;192 070;388 752
61-40-362 LBXR-700-700-500-90-150-150;1,0;db;54 021;52 754;54 021;52 754;106 775
61-40-363 LBXR-400-700-600-90-150-150;1,0;db;54 021;52 754;54 021;52 754;106 775
61-40-364 LBXR-500-700-600-90-150-150;1,0;db;49 673;48 507;49 673;48 507;98 180
61-40-365 LBXR-600-700-600-90-100-100;1,0;db;35 122;34 299;35 122;34 299;69 421
61-40-366 LBXR-700-600-45-100-100;2,0;db;52 181;50 958;104 362;101 916;206 278
61-40-367 LBXR-500-700-90-100-100;2,0;db;91 205;81 040;182 411;162 079;344 490
61-40-368 LBXR-400-700-800-90-150-150;1,0;db;54 293;48 243;54 293;48 243;102 535
61-40-369 LBXR-700-700-800-45-150-150;1,0;db;91 205;81 040;91 205;81 040;172 245
61-40-370 LBXR-700-700-800-90-150-150;1,0;db;100 775;89 544;100 775;89 544;190 318
61-40-371 LBXR-700-700-900-90-100-100;2,0;db;117 570;104 466;235 140;208 933;444 073
61-40-372 LBXR-250-700-1000-90-100-100;1,0;db;94 916;84 338;94 916;84 338;179 253
61-40-373 LBXR-700-300-1000-90-150-150;2,0;db;117 570;104 466;235 140;208 933;444 073
61-40-374 LBXR-700-700-1000-90-100-100;1,0;db;74 801;66 463;74 801;66 463;141 264
61-40-375 LBXR-700-1100-45-100-100;1,0;db;135 537;120 433;135 537;120 433;255 970
61-40-376 LBXR-700-700-1100-90-100-100;4,0;db;162 099;144 032;648 395;576 129;1 224 524
61-40-377 LBXR-400-700-1200-90-150-150;2,0;db;215 118;181 537;430 236;363 073;793 309
61-40-378 LBXR-400-700-1300-90-150-150;1,0;db;115 373;97 363;115 373;97 363;212 735
61-40-379 LBXR-700-600-1300-45-150-150;1,0;db;366 116;308 960;366 116;308 960;675 076
61-40-380 LBXR-1500-90-150-150;2,0;db;442 416;293 444;884 831;586 889;1 471 720
61-40-381 LBXR-700-700-1800-90-100-100;1,0;db;483 938;320 986;483 938;320 986;804 924
61-40-382 LBXR-700-700-1900-90-100-100;1,0;db;48 836;47 691;48 836;47 691;96 527
