Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-40-101 LBXR-200-200-500-45-100-100;6,0;db;16 725;16 332;100 350;97 994;198 343
61-40-102 LBXR-200-200-500-90-100-100;4,0;db;16 725;16 332;66 900;65 329;132 229
61-40-103 LBXR-200-200-500-30-150-150;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-104 LBXR-200-200-500-45-150-150;16,0;db;16 725;16 332;267 599;261 316;528 916
61-40-105 LBXR-200-200-550-45-150-150;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-106 LBXR-200-200-600-90-100-100;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-107 LBXR-200-200-600-30-150-150;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-108 LBXR-200-200-600-35-150-150;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-109 LBXR-200-200-600-45-150-150;25,0;db;20 572;20 089;514 306;502 215;1 016 521
61-40-110 LBXR-200-200-600-60-150-150;4,0;db;24 752;24 172;99 009;96 688;195 697
61-40-111 LBXR-200-200-600-90-150-150;6,0;db;33 283;32 502;199 698;195 013;394 711
61-40-112 LBXR-200-200-700-45-150-150;4,0;db;25 590;24 988;102 358;99 954;202 312
61-40-113 LBXR-200-225-450-90-150-150;1,0;db;22 745;22 212;22 745;22 212;44 957
61-40-114 LBXR-250-250-200-45-150-150;4,0;db;16 725;16 332;66 900;65 329;132 229
61-40-115 LBXR-250-250-200-90-150-150;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-116 LBXR-250-250-300-45-150-150;4,0;db;16 725;16 332;66 900;65 329;132 229
61-40-117 LBXR-250-250-400-30-100-100;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-118 LBXR-250-250-400-45-100-100;14,0;db;16 725;16 332;234 149;228 652;462 801
61-40-119 LBXR-250-250-400-45-150-150;8,0;db;20 237;19 763;161 897;158 102;319 999
61-40-120 LBXR-250-250-400-90-150-150;10,0;db;23 582;23 028;235 824;230 285;466 109
61-40-121 LBXR-250-250-450-90-150-150;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-122 LBXR-250-250-500-45-150-150;4,0;db;16 725;16 332;66 900;65 329;132 229
61-40-123 LBXR-250-250-500-90-150-150;1,0;db;17 394;16 986;17 394;16 986;34 380
61-40-124 LBXR-250-250-550-30-150-150;3,0;db;27 262;26 622;81 785;79 867;161 652
61-40-125 LBXR-250-250-550-45-150-150;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-126 LBXR-250-250-550-30-150-150;1,0;db;19 569;19 109;19 569;19 109;38 678
61-40-127 LBXR-250-250-550-45-150-150;1,0;db;20 572;20 089;20 572;20 089;40 661
61-40-128 LBXR-250-200-600-45-150-150;2,0;db;19 530;17 354;39 060;34 707;73 768
61-40-129 LBXR-250-250-900-6-100-100;14,0;db;64 645;57 440;905 032;804 159;1 709 190
61-40-130 LBXR-250-250-1200-45-100-100;2,0;db;117 960;104 814;235 920;209 628;445 549
61-40-131 LBXR-250-250-1200-90-100-100;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-132 LBXR-300-300-150-45-100-100;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-133 LBXR-300-300-150-90-100-100;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-134 LBXR-300-300-150-45-150-150;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-135 LBXR-300-300-200-90-150-150;5,0;db;16 725;16 332;83 625;81 661;165 286
61-40-136 LBXR-300-300-200-45-100-100;18,0;db;16 725;16 332;301 049;293 981;595 030
61-40-137 LBXR-300-300-200-90-100-100;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-138 LBXR-300-300-200-30-150-150;12,0;db;16 725;16 332;200 699;195 987;396 687
61-40-139 LBXR-300-300-200-45-150-150;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-140 LBXR-300-300-200-80-150-150;19,0;db;16 725;16 332;317 774;310 313;628 087
61-40-141 LBXR-300-300-200-90-150-150;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-142 LBXR-300-300-250-90-150-150;3,0;db;16 725;16 332;50 175;48 997;99 172
61-40-143 LBXR-300-300-300-90-150-150;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-144 LBXR-300-300-300-45-100-100;4,0;db;16 725;16 332;66 900;65 329;132 229
61-40-145 LBXR-300-300-300-45-150-150;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-146 LBXR-300-300-300-90-150-150;4,0;db;19 400;18 946;77 600;75 785;153 385
