Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
95-118-05 Agyaggranulátum drénrétegként a növényláda aljára;0,017;m3;153 222;10 800;2 537;179;2 716
95-118-06 1 rtg. 150gr/m2 geotextil a termőközeg és agyaggranulátum elválasztására;0,607;m2;464;-;282;0;282
95-118-07 Speciális beltéri termőközeg (perlittel és egyéb ásványi anyaggal kevert, jav. típus Nieuwkoop NIE20) tömörödéssel számolva;0,093;m3;126 144;14 400;11 698;1 335;13 033
95-118-08 4/8-as szemcseméretű agyaggranulátum talajtakarásra;0,017;m3;153 222;10 800;2 537;179;2 716
95-118-09 Vízszintjelző elhelyezése;2,000;db;3 240;360;6 480;720;7 200
95-119-00 E4.VL.8.;;;0,000;0;86 793;26 976;113 769
95-119-01 Beltéri növények telepítése vonatkozó terv és növényjegyzék szerint;1,000;kit;-;-;0;0;0
Növények és virágláda;;;;;;;
95-119-02 Terv szerinti fiberstone virágláda (BB-5-11.3) E4.VL.8.;1,000;db;62 424;24 480;62 424;24 480;86 904
95-119-03 Aglaonema Diamond Bay 17cs 55cm;-;-;-;-;-;-;-
95-119-04 Dracaena surculosa 12cs 40cm;-;-;-;-;-;-;-
95-119-05 Agyaggranulátum drénrétegként a növényláda aljára;0,017;m3;153 222;10 800;2 661;188;2 849
95-119-06 1 rtg. 150gr/m2 geotextil a termőközeg és agyaggranulátum elválasztására;0,637;m2;464;-;296;0;296
95-119-07 Speciális beltéri termőközeg (perlittel és egyéb ásványi anyaggal kevert, jav. típus Nieuwkoop NIE20) tömörödéssel számolva;0,097;m3;126 144;14 400;12 270;1 401;13 671
95-119-08 4/8-as szemcseméretű agyaggranulátum talajtakarásra;0,017;m3;153 222;10 800;2 661;188;2 849
95-119-09 Vízszintjelző elhelyezése;2,000;db;3 240;360;6 480;720;7 200
71-1110-00 E4.VL.9.;;;0,000;0;160 441;29 917;190 358
71-1110-01 Beltéri növények telepítése vonatkozó terv és növényjegyzék szerint;1,000;kit;-;29 917;0;29 917;29 917
Növények és virágláda;;;;;;;
71-1110-02 Terv szerinti fiberstone virágláda (BB-5-11.2) E4.VL.9.;2,000;db;9 973;-;19 945;0;19 945
71-1110-03 Dracaena surculosa 17cs 55cm;10,000;db;7 479;-;74 794;0;74 794
71-1110-04 Aglaonema White Joy 12cs 30cm;8,000;db;7 479;-;59 835;0;59 835
71-1110-05 Agyaggranulátum drénrétegként a növényláda aljára;0,032;m3;7 479;-;242;0;242
71-1110-06 1 rtg. 150gr/m2 geotextil a termőközeg és agyaggranulátum elválasztására;1,188;m2;499;-;593;0;593
71-1110-07 Speciális beltéri termőközeg (perlittel és egyéb ásványi anyaggal kevert, jav. típus Nieuwkoop NIE20) tömörödéssel számolva;0,181;m3;14 959;-;2 714;0;2 714
71-1110-08 4/8-as szemcseméretű agyaggranulátum talajtakarásra;0,032;m3;9 973;-;323;0;323
71-1110-09 Vízszintjelző elhelyezése;1,000;db;1 994;-;1 994;0;1 994
71-1111-00 E4.VL.10.;;;0,000;0;171 718;72 896;244 614
71-1111-01 Beltéri növények telepítése vonatkozó terv és növényjegyzék szerint;1,000;kit;-;-;0;0;0
Növények és virágláda;;;;;;;
71-1111-02 Terv szerinti fiberstone virágláda (BB-5-11.1) E4.VL.10.;1,000;db;153 648;71 064;153 648;71 064;224 712
71-1111-03 Aglaonema Diamond Bay 17cs 55cm;-;-;-;-;-;-;-
71-1111-04 Dracaena surculosa 12cs 40cm;-;-;-;-;-;-;-
71-1111-05 Agyaggranulátum drénrétegként a növényláda aljára;0,014;m3;153 222;10 800;2 206;156;2 362
71-1111-06 1 rtg. 150gr/m2 geotextil a termőközeg és agyaggranulátum elválasztására;0,528;m2;464;-;245;0;245
