Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-30-521 LKR-700-400-1400;2,0;db;44 865;48 732;89 730;97 464;187 194
61-30-522 LKR-700-400-1500;16,0;db;48 070;52 213;769 118;835 409;1 604 527
61-30-523 LKR-700-400-1600;1,0;db;51 275;55 694;51 275;55 694;106 969
61-30-524 LKR-700-400-1800;3,0;db;57 683;62 655;173 049;187 966;361 014
61-30-525 LKR-700-400-2200;1,0;db;70 502;76 580;70 502;76 580;147 081
61-30-526 LKR-700-450-100;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-527 LKR-700-450-400;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-528 LKR-700-450-500;1,0;db;20 101;21 834;20 101;21 834;41 936
61-30-529 LKR-700-450-600;2,0;db;20 101;21 834;40 203;43 669;83 871
61-30-530 LKR-700-450-1300;1,0;db;43 555;47 309;43 555;47 309;90 863
61-30-531 LKR-700-500-100;9,0;db;14 567;15 822;131 103;142 399;273 502
61-30-532 LKR-700-500-200;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-533 LKR-700-500-300;2,0;db;14 567;15 822;29 134;31 644;60 778
61-30-534 LKR-700-500-400;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-535 LKR-700-500-600;1,0;db;20 975;22 784;20 975;22 784;43 760
61-30-536 LKR-700-500-700;2,0;db;24 471;26 581;48 943;53 162;102 105
61-30-537 LKR-700-600-100;4,0;db;14 567;15 822;58 268;63 289;121 556
61-30-538 LKR-700-500-1500;2,0;db;14 567;15 822;29 134;31 644;60 778
61-30-539 LKR-700-600-100;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-540 LKR-700-600-200;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-541 LKR-700-600-300;3,0;db;18 936;20 569;56 808;61 706;118 514
61-30-542 LKR-700-600-400;1,0;db;26 511;28 797;26 511;28 797;55 307
61-30-543 LKR-700-600-1000;1,0;db;37 873;41 138;37 873;41 138;79 011
61-30-544 LKR-700-600-700;1,0;db;41 660;45 251;41 660;45 251;86 911
61-30-545 LKR-700-600-1000;2,0;db;56 809;61 706;113 618;123 413;237 031
61-30-546 LKR-700-600-1100;2,0;db;14 567;15 822;29 134;31 644;60 778
61-30-547 LKR-700-600-1500;5,0;db;61 179;66 453;305 895;332 265;638 160
61-30-548 LKR-700-700-300;1,0;db;65 258;70 883;65 258;70 883;136 141
61-30-549 LKR-700-700-1500;2,0;db;18 343;16 842;36 686;33 685;70 371
61-30-550 LKR-700-700-1600;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-551 LKR-700-800-100;1,0;db;22 012;20 212;22 012;20 212;42 223
61-30-552 LKR-700-800-200;1,0;db;49 527;45 475;49 527;45 475;95 002
61-30-553 LKR-700-800-400;1,0;db;104 555;96 005;104 555;96 005;200 560
61-30-554 LKR-700-800-900;2,0;db;33 017;30 318;66 034;60 635;126 669
61-30-555 LKR-700-800-1900;1,0;db;79 242;72 761;79 242;72 761;152 003
61-30-556 LKR-700-1100-500;2,0;db;99 052;90 952;198 104;181 904;380 008
61-30-557 LKR-700-1100-1200;1,0;db;41 822;38 402;41 822;38 402;80 223
61-30-558 LKR-700-1100-1500;1,0;db;104 555;96 005;104 555;96 005;200 560
61-30-559 LKR-700-1200-600;2,0;db;35 219;30 215;70 437;60 430;130 868
61-30-560 LKR-700-1200-1500;1,0;db;61 633;52 876;61 633;52 876;114 509
61-30-561 LKR-700-1300-400;1,0;db;262 067;173 737;262 067;173 737;435 805
61-30-562 LKR-700-1300-700;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-563 LKR-700-1600-2000;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-564 LKR-800-200-100;2,0;db;18 343;16 842;36 686;33 685;70 371
61-30-565 LKR-800-200-200;1,0;db;55 029;50 528;55 029;50 528;105 557
