Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
95-53-08 Anthurium jungle bush 21cs, Növény magassága: 50 cm;14,000;db;24084;8402;337176;117634;454810
95-53-09 4/8-as szemcseméretű agyaggranulátum talajtakarásra;0,960;m3;153222;14400;147093;13824;160917
95-61-01 Beltéri kaspók vonatkozó jegyzék szerint (műanyag belsővel, vízszintjelzővel együtt);1,000;klt;8964000;622800;8964000;622800;9586800
95-61-02 Beltéri növények telepítése vonatkozó terv és növényjegyzék szerint;1,000;klt;0;0;0;0;0
95-61-03 Urban Jumbo Orb beige washed 111*91cm;6,000;db;225000;32616;1350000;195696;1545696
95-61-04 Veitchia merrillii 3 törzses 55 cs 250 cm;0;db;0;0;0;0;0
95-61-05 Urban Jumbo Orb beige washed 111*91cm;4,000;db;225000;32616;900000;130464;1030464
95-61-06 Ficus nitida 60cs 280cm;0;db;0;0;0;0;0
95-61-07 Monstera minima 15cs 25cm;0;db;0;0;0;0;0
95-61-08 Grigio low balloon antique white 73x33 cm;2,000;db;225000;32616;450000;65232;515232
95-61-09 Flucus el. Robusta 40cs 180cm;0;db;0;0;0;0;0
95-61-10 Tradescantia zebrina 12cs 20cm;0;db;0;0;0;0;0
95-61-11 Grigio low balloon antique white 73x33 cm;3,000;db;225000;32616;675000;97848;772848
95-61-12 Areca lutescens 30 cs 170 cm;0;db;0;0;0;0;0
95-61-13 Rough Orb grey washed 48*43 cm;5,000;db;225000;32616;1125000;163080;1288080
95-61-14 Dracaena fragrans Lemon Lime 30 cs 150 cm;0;db;0;0;0;0;0
95-61-15 Rough Orb grey washed 39*35 cm;4,000;db;225000;32616;900000;130464;1030464
95-61-16 Dracaena fragrans Janet Craig 27 cs 110 cm;0;db;0;0;0;0;0
95-61-17 Rough Orb grey washed 39*35 cm;2,000;db;225000;32616;450000;65232;515232
95-61-18 Ficus elastica 120cm műnövény;0;db;0;0;0;0;0
95-61-19 Rough Orb grey washed 48*43 cm;2,000;db;225000;32616;450000;65232;515232
95-61-20 Dracaena surculosa 30cs 160cm;0;db;0;0;0;0;0
95-61-21 Agyaggranulátum drénrétegként a kaspók aljára és talajtakarásra;3,300;m3;153222;10800;505632;35640;541272
95-61-22 Speciális beltéri termőközeg (perlittel és egyéb ásványi anyaggal kevert, jav. típus Nieuwkoop NIE20) tömörödéssel számolva;13,500;m3;126144;14400;1702944;194400;1897344
95-71-01 Beltéri kaspók vonatkozó jegyzék szerint (műanyag belsővel, vízszintjelzővel együtt);1,000;klt;337487;16560;337487;16560;354047
95-71-02 Beltéri növények telepítése vonatkozó terv és növényjegyzék szerint;1,000;klt;0;0;0;0;0
95-71-03 Rough Orb grey washed 48*43 cm;3,000;db;92808;11232;278424;33696;312120
95-71-04 Dracaena fragrans Lemon Lime 30 cs 150 cm;0;db;0;0;0;0;0
95-71-05 Rough Orb grey washed 39*35 cm;3,000;db;92808;11232;278424;33696;312120
95-71-06 Dracaena fragrans Janet Craig 27 cs 110 cm;0;db;0;0;0;0;0
95-71-07 Rough Orb grey washed 48*43 cm;3,000;db;92808;11232;278424;33696;312120
95-71-08 Dracaena surculosa 30cs 160cm;0;db;0;0;0;0;0
95-71-03 Agyaggranulátum drénrétegként a kaspók aljára és talajtakarásra;0,118;m3;153222;10800;18141;1279;19420
95-71-04 Speciális beltéri termőközeg (perlittel és egyéb ásványi anyaggal kevert, jav. típus Nieuwkoop NIE20) tömörödéssel számolva;0,568;m3;126144;14400;71690;8184;79874
95-81-01 Beltéri kaspók vonatkozó jegyzék szerint (műanyag belsővel, vízszintjelzővel együtt);1,000;klt;2750714;136800;2750714;136800;2887514
95-81-02 Beltéri növények telepítése vonatkozó terv és növényjegyzék szerint;1,000;klt;0;0;0;0;0
95-81-03 Rough Orb grey washed 48*43 cm;19,000;db;113793;10800;2162069;205200;2367269
95-81-04 Dracaena fragrans Lemon Lime 30 cs 150 cm;18,000;db;113793;10800;2048276;194400;2242676
95-81-05 Rough Orb grey washed 39*35 cm;0;db;0;0;0;0;0
95-81-06 Dracaena fragrans Janet Craig 27 cs 110 cm;4,000;db;113793;10800;455172;43200;498372
95-81-07 Rough Orb grey washed 48*43 cm;0;db;0;0;0;0;0
95-81-08 Pleomele Song of Jamaica 38 cs 150 cm;2,000;db;113793;10800;227586;21600;249186
95-81-09 Rough Orb grey washed 56*47 cm;0;db;0;0;0;0;0
95-81-10 Beaucarnea recurvata 45 cs 140 cm;5,000;db;113793;10800;568966;54000;622966
95-81-11 Rough Orb grey washed 45*38 cm;0;db;0;0;0;0;0
95-81-12 Ficus cyathistipula 34 cs 140 cm;5,000;db;113793;10800;568966;54000;622966
95-81-13 Rough Orb grey washed 53*45 cm;0;db;0;0;0;0;0
95-81-14 Areca lutescens 30cs 160cm;6,000;db;113793;10800;682759;64800;747559
95-81-15 Rough Orb grey washed 39*35 cm;0;db;0;0;0;0;0
95-81-16 Ficus elastica 120cm műnövény;3,000;db;113793;10800;341379;32400;373779
