Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-30-239 LKR-450-200-1300;1,0;db;24 619;26 740;24 619;26 740;51 359
61-30-240 LKR-450-200-1500;1,0;db;28 406;30 853;28 406;30 853;59 259
61-30-241 LKR-450-225-200;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-242 LKR-450-250-100;3,0;db;14 567;15 822;43 701;47 466;91 167
61-30-243 LKR-450-250-200;2,0;db;14 567;15 822;29 134;31 644;60 778
61-30-244 LKR-450-250-300;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-245 LKR-450-250-400;5,0;db;14 567;15 822;72 835;79 111;151 946
61-30-246 LKR-450-250-500;7,0;db;14 567;15 822;101 969;110 755;212 724
61-30-247 LKR-450-250-600;2,0;db;14 567;15 822;29 134;31 644;60 778
61-30-248 LKR-450-250-800;2,0;db;16 315;17 721;32 630;35 442;68 072
61-30-249 LKR-450-250-900;4,0;db;18 353;19 935;73 413;79 742;153 155
61-30-250 LKR-450-250-1000;2,0;db;20 393;22 151;40 785;44 302;85 087
61-30-251 LKR-450-250-1200;1,0;db;24 471;26 581;24 471;26 581;51 052
61-30-252 LKR-450-250-1400;1,0;db;28 550;31 011;28 550;31 011;59 561
61-30-253 LKR-450-250-1500;5,0;db;30 589;33 227;152 947;166 133;319 080
61-30-254 LKR-450-250-1600;1,0;db;32 629;35 442;32 629;35 442;68 071
61-30-255 LKR-450-250-3900;1,0;db;79 533;86 388;79 533;86 388;165 922
61-30-256 LKR-450-400-300;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-257 LKR-450-400-1600;1,0;db;39 621;43 036;39 621;43 036;82 657
61-30-258 LKR-450-700-700;1,0;db;23 453;25 473;23 453;25 473;48 927
61-30-259 LKR-450-720-600;1,0;db;20 393;22 151;20 393;22 151;42 544
61-30-260 LKR-500-200-100;10,0;db;14 567;15 822;145 670;158 221;303 891
61-30-261 LKR-500-200-200;6,0;db;14 567;15 822;87 402;94 933;182 335
61-30-262 LKR-500-200-300;12,0;db;14 567;15 822;174 804;189 866;364 669
61-30-263 LKR-500-200-400;8,0;db;14 567;15 822;116 536;126 577;243 113
61-30-264 LKR-500-200-500;5,0;db;14 567;15 822;72 835;79 111;151 946
61-30-265 LKR-500-200-600;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-266 LKR-500-200-700;3,0;db;14 567;15 822;43 701;47 466;91 167
61-30-267 LKR-500-200-800;2,0;db;16 315;17 721;32 630;35 442;68 072
61-30-268 LKR-500-200-900;4,0;db;18 353;19 935;73 413;79 742;153 155
61-30-269 LKR-500-200-1000;5,0;db;20 393;22 151;101 963;110 755;212 718
61-30-270 LKR-500-200-1100;1,0;db;22 432;24 367;22 432;24 367;46 799
61-30-271 LKR-500-200-1200;2,0;db;24 471;26 581;48 943;53 162;102 105
61-30-272 LKR-500-200-1300;1,0;db;26 511;28 797;26 511;28 797;55 307
61-30-273 LKR-500-200-1400;2,0;db;28 550;31 011;57 100;62 022;119 122
61-30-274 LKR-500-200-1500;11,0;db;30 589;33 227;336 484;365 492;701 976
61-30-275 LKR-500-200-1800;1,0;db;36 708;39 872;36 708;39 872;76 580
61-30-276 LKR-500-200-2000;1,0;db;40 786;44 302;40 786;44 302;85 088
61-30-277 LKR-500-200-2800;1,0;db;57 100;62 023;57 100;62 023;119 123
61-30-278 LKR-500-200-3100;1,0;db;63 218;68 669;63 218;68 669;131 887
61-30-279 LKR-500-200-3200;1,0;db;65 258;70 883;65 258;70 883;136 141
61-30-280 LKR-500-200-3900;1,0;db;79 533;86 388;79 533;86 388;165 922
61-30-281 LKR-500-250-100;1,0;db;14 567;15 822;14 567;15 822;30 389
61-30-282 LKR-500-250-200;6,0;db;14 567;15 822;87 402;94 933;182 335
61-30-283 LKR-500-250-300;2,0;db;14 567;15 822;29 134;31 644;60 778
61-30-284 LKR-500-250-400;2,0;db;14 567;15 822;29 134;31 644;60 778
61-30-285 LKR-500-250-500;1,0;db;14 567;15 822;14 567;15 822;30 389
