Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
32-10-27;2,0 cm MSZ EN 13163 szerinti EPS 100 termékszigetelés, expandált polisztirolhab installációs réteg (AUSTROTHERM AT-N 100). Rétegrendek: T-PFM.03, T-PFM.10, T-PF.27;251,5;m2;725;288;182321;72318;254639
32-10-28;1,8 cm Cementkötésű faforgácslap bennmaradó zsaluzat (pl BETONYP). Rétegrendek: T-PF.12;359,7;m2;10101;8081;3632957;2906365;6539322
32-10-29;5,0 cm Elasztomer alátámasztó bakok, illetve a bakok közötti területen üveggyapot kitöltés akusztikai terv szerint. Rétegrendek: T-PF.12;359,7;m2;10101;8081;3632967;2906365;6539332
33-00-00;SZÁRAZÉPÍTÉS;;;;;;;
33-10-00;GIPSZKARTON FALAK;;;;;;;
33-10-01;MNB-EX-AR-SPC-D-00-00-01--R_RK-FAL TÍPUSOK_vhur és Építész alaprajzok szerint. 75 mm vastag W626 Knauf szerelt előtétfal - kétrétegű DF13 gipszkarton borítással, CW50 profillal, 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), max. 2,6 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW01;6,2;m2;15859;10861;98169;67232;165401
33-10-02;75 mm vastag W626 Knauf szerelt előtétfal - kétrétegű DF13 gipszkarton borítással, CW50 profillal, 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), max. 2,6 m magassággal, sűrített profilkiosztással, 2,6 m feletti magassággal, sűrített profilkiosztással. Faltípus kód: PW01;204,0;m2;17143;10861;3496471;2215275;5711746
33-10-03;75 mm vastag W626 Knauf szerelt előtétfal - kétrétegű H2 13 impregnált gipszkarton borítással, CW50 profillal, 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), max. 2,6 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW02 vizes terek;96,3;m2;15859;10861;1527732;1046271;2574003
33-10-04;75 mm vastag W626 Knauf szerelt előtétfal - kétrétegű H2 13 impregnált gipszkarton borítással, CW50 profillal, 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), 2,6 m feletti magassággal, sűrített profilkiosztással. Faltípus kód: PW02 vizes terek;633,5;m2;15859;10861;10047062;6880754;16927816
33-10-05;100 mm vastag W626 Knauf szerelt előtétfal - kétrétegű DF13 gipszkarton borítással, CW75 profillal, 75 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), max. 3,5 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW03;157,4;m2;15859;10861;2495104;1709463;4204567
33-10-06;100 mm vastag W626 Knauf szerelt előtétfal - kétrétegű DF13 gipszkarton borítással, CW75 profillal, 75 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), 3,5 m feletti magassággal, sűrített profilkiosztással. Faltípus kód: PW03;103,1;m2;15859;10861;1634624;1119476;2754100
33-10-07;100 mm vastag W626 Knauf szerelt előtétfal - kétrétegű H2 13 impregnált gipszkarton borítással, CW75 profillal, 75 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), max. 3,5 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW04 vizes terek;266,2;m2;15859;10861;4222078;2891500;7113578
