Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
72-00-00 ÉPÜLETVILLAMOSSÁG - Szerver;;;;;0;0;0
72-30-00 SZERELVÉNYEK;;;;;0;0;0
72-30-01;;;-;-;-;-;-
72-30-02;;;-;-;-;-;-
72-30-03;;;-;-;-;-;-
72-30-04;;;-;-;-;-;-
72-30-05;;;-;-;-;-;-
72-30-06;;;-;-;-;-;-
72-30-07;;;-;-;-;-;-
72-30-08;;;-;-;-;-;-
72-30-09;;;-;-;-;-;-
72-30-10;;;-;-;-;-;-
72-30-11;;;-;-;-;-;-
72-30-12;;;-;-;-;-;-
72-30-13;;;-;-;-;-;-
72-40-00 VILÁGÍTÁSI HÁLÓZATOK;;;0;0;0;0;0
72-40-01;;;-;-;-;-;-
72-40-02;;;-;-;-;-;-
72-40-03;;;-;-;-;-;-
72-40-04;;;-;-;-;-;-
