Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
14-33-36 F11 Liftakna süllyeszték vasbeton falak készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3;;2,3;m3;123 073;63 960;279 376;145 190;424 567
14-33-37 F12 Liftakna süllyeszték vasbeton falak készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3;;1,8;m3;123 073;63 960;218 455;113 530;331 985
14-33-38 Magántulajdonú leadó akna vasbeton falak készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3;;7,2;m3;123 073;63 960;903 008;461 795;1 364 802
14-33-39 ZS 100/75D zsomp alaplemez készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,3;m3;123 073;35 151;30 768;8 788;39 556
14-33-40 ZS 100/75D zsomp vasbeton falak készítése v=20 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,3;m3;123 073;57 089;39 383;18 269;57 652
14-33-41 ZS 100/75B zsomp alaplemez készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,3;m3;123 073;35 151;30 768;8 788;39 556
14-33-42 ZS 100/75B zsomp vasbeton falak készítése v=20 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,3;m3;123 073;57 089;39 383;18 269;57 652
14-33-43 ZS 100/75C zsomp alaplemez készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,5;m3;123 073;35 151;61 537;17 575;79 112
14-33-44 ZS 100/75C zsomp vasbeton falak készítése v=20 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,6;m3;123 073;57 089;78 767;36 537;115 304
14-33-45 ZS 100/75A zsomp alaplemez készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,5;m3;123 073;35 151;61 537;17 575;79 112
14-33-46 ZS 100/75A zsomp vasbeton falak készítése v=20 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,6;m3;123 073;57 089;78 767;36 537;115 304
14-33-47 ZS 100/85A zsomp alaplemez készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,5;m3;123 073;35 151;61 537;17 575;79 112
14-33-48 ZS 100/85A zsomp vasbeton falak készítése v=20 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,8;m3;123 073;57 089;94 520;43 844;138 365
14-33-49 ZS 100/85B zsomp alaplemez készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,4;m3;123 073;35 151;43 076;12 303;55 378
14-33-50 ZS 100/85B zsomp vasbeton falak készítése v=20 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,3;m3;123 073;57 089;39 383;18 269;57 652
14-33-51 ZS 100/165 zsomp alaplemez készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,2;m3;123 073;35 151;22 153;6 327;28 480
14-33-52 ZS 100/165 zsomp vasbeton falak készítése v=20 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;2,1;m3;123 073;57 089;260 915;121 029;381 944
14-33-53 ZS 100/165 zsomp sovány beton feltöltés v=90 cm vastagságban;;0,6;m3;101 494;57 089;65 768;36 994;102 762
14-33-54 ZS.O zsomp alaplemez készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;2,0;m3;123 073;35 151;248 608;71 005;319 613
14-33-55 ZS.O zsomp vasbeton falak készítése v=20 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;5,0;m3;123 073;57 089;609 951;282 934;892 885
14-33-56 ZS.160/135A zsomp alaplemez készítése v=25 cm vastagságban, C30/37-XC2-XA1-XV2(H)-16-F3(-4,96 alatt) vagy C30/37-XC2-XA1-16-F3 (-4,96 felett);;0,6;m3;123 073;35 151;78 767;22 496;101 263
